timestamp,node_id,fcnt,sf,toa_teorico_ms,rssi,snr,delta_t_ms,observation
2026-05-28T15:15:14.099442492+00:00,4,111,10,616.448,-23,9.75,26583.3,normal
2026-05-28T15:15:17.866604632+00:00,1,134,10,616.448,-13,12.0,3767.2,normal
2026-05-28T15:15:48.164117861+00:00,1,135,10,616.448,-12,10.75,30297.5,normal
2026-05-28T15:15:50.271142782+00:00,4,112,10,616.448,-27,7.25,2107.0,potencial_colisao
2026-05-28T15:16:18.497757487+00:00,1,136,10,616.448,-11,9.0,28226.6,normal
2026-05-28T15:16:26.600099483+00:00,4,113,10,616.448,-23,8.0,8102.3,normal
2026-05-28T15:16:48.829635449+00:00,1,137,10,616.448,-11,10.0,22229.5,normal
2026-05-28T15:17:02.936728739+00:00,4,114,10,616.448,-25,10.75,14107.1,normal
2026-05-28T15:17:19.161393760+00:00,1,138,10,616.448,-13,9.0,16224.7,normal
2026-05-28T15:17:39.268877529+00:00,4,115,10,616.448,-27,12.25,20107.5,normal
2026-05-28T15:17:49.494493030+00:00,1,139,10,616.448,-12,14.25,10225.6,normal
2026-05-28T15:18:15.595351975+00:00,4,116,10,616.448,-27,7.0,26100.9,normal
2026-05-28T15:18:19.823556574+00:00,1,140,10,616.448,-15,10.5,4228.2,normal
2026-05-28T15:18:50.169874412+00:00,1,141,10,616.448,-10,9.5,30346.3,normal
2026-05-28T15:19:20.489145479+00:00,1,142,10,616.448,-12,11.0,30319.3,normal
2026-05-28T15:19:29.396227022+00:00,4,118,10,616.448,-27,12.0,8907.1,normal
2026-05-28T15:19:50.830487229+00:00,1,143,10,616.448,-11,10.25,21434.3,normal
2026-05-28T15:20:05.733329753+00:00,4,119,10,616.448,-28,12.75,14902.8,normal
2026-05-28T15:20:21.152500453+00:00,1,144,10,616.448,-12,9.0,15419.2,normal
2026-05-28T15:20:42.063858558+00:00,4,120,10,616.448,-24,11.0,20911.4,normal
2026-05-28T15:20:51.491023746+00:00,1,145,10,616.448,-12,10.75,9427.2,normal
2026-05-28T15:21:18.398396760+00:00,4,121,10,616.448,-23,10.5,26907.4,normal
2026-05-28T15:21:21.819430304+00:00,1,146,10,616.448,-12,9.75,3421.0,normal
2026-05-28T15:21:52.148477218+00:00,1,147,10,616.448,-12,10.0,30329.0,normal
2026-05-28T15:21:54.726045994+00:00,4,122,10,616.448,-29,10.5,2577.6,potencial_colisao
2026-05-28T15:22:22.489689493+00:00,1,148,10,616.448,-12,14.0,27763.6,normal
2026-05-28T15:22:31.101910644+00:00,4,123,10,616.448,-20,10.5,8612.2,normal
2026-05-28T15:22:52.814930596+00:00,1,149,10,616.448,-12,14.0,21713.0,normal
2026-05-28T15:23:07.434890887+00:00,4,124,10,616.448,-29,11.5,14620.0,normal
2026-05-28T15:23:23.146484175+00:00,1,150,10,616.448,-15,10.75,15711.6,normal
2026-05-28T15:23:43.759948154+00:00,4,125,10,616.448,-89,-12.0,20613.5,normal
2026-05-28T15:23:53.472729072+00:00,1,151,10,616.448,-12,10.75,9712.8,normal
2026-05-28T15:24:21.232583855+00:00,4,126,10,616.448,-24,10.25,27759.9,normal
2026-05-28T15:24:23.812647673+00:00,1,152,10,616.448,-13,9.25,2580.1,potencial_colisao
2026-05-28T15:24:54.188330547+00:00,1,153,10,616.448,-11,11.25,30375.7,normal
2026-05-28T15:24:57.569769187+00:00,4,127,10,616.448,-26,12.5,3381.4,normal
2026-05-28T15:25:24.531232526+00:00,1,154,10,616.448,-15,9.75,26961.5,normal
2026-05-28T15:25:33.930102055+00:00,4,128,10,616.448,-25,9.75,9398.9,normal
2026-05-28T15:25:54.863299887+00:00,1,155,10,616.448,-11,13.75,20933.2,normal
2026-05-28T15:26:10.250079067+00:00,4,129,10,616.448,-28,12.75,15386.8,normal
2026-05-28T15:26:25.197502272+00:00,1,156,10,616.448,-13,8.5,14947.4,normal
2026-05-28T15:26:46.582810174+00:00,4,130,10,616.448,-27,11.0,21385.3,normal
2026-05-28T15:26:55.529765587+00:00,1,157,10,616.448,-11,8.0,8947.0,normal
2026-05-28T15:27:22.962898454+00:00,4,131,10,616.448,-27,12.5,27433.1,normal
2026-05-28T15:27:25.852840087+00:00,1,158,10,616.448,-13,8.25,2889.9,potencial_colisao
2026-05-28T15:27:56.179855060+00:00,1,159,10,616.448,-11,10.25,30327.0,normal
2026-05-28T15:27:59.218123575+00:00,4,132,10,616.448,-30,13.0,3038.3,normal
2026-05-28T15:28:26.510165307+00:00,1,160,10,616.448,-15,8.75,27292.0,normal
2026-05-28T15:28:35.552035833+00:00,4,133,10,616.448,-27,12.75,9041.9,normal
2026-05-28T15:28:56.844915360+00:00,1,161,10,616.448,-12,11.75,21292.9,normal
2026-05-28T15:29:11.890058688+00:00,4,134,10,616.448,-27,10.75,15045.1,normal
2026-05-28T15:29:27.170960522+00:00,1,162,10,616.448,-13,9.0,15280.9,normal
2026-05-28T15:29:48.213320690+00:00,4,135,10,616.448,-23,7.5,21042.4,normal
2026-05-28T15:29:57.510851029+00:00,1,163,10,616.448,-11,13.5,9297.5,normal
2026-05-28T15:30:24.550601456+00:00,4,136,10,616.448,-27,12.0,27039.8,normal
2026-05-28T15:30:27.839111011+00:00,1,164,10,616.448,-12,10.0,3288.5,normal
2026-05-28T15:30:58.185230570+00:00,1,165,10,616.448,-11,11.0,30346.1,normal
2026-05-28T15:31:00.880470861+00:00,4,137,10,616.448,-22,10.75,2695.2,potencial_colisao
2026-05-28T15:31:28.503267500+00:00,1,166,10,616.448,-13,11.25,27622.8,normal
2026-05-28T15:31:37.225599985+00:00,4,138,10,616.448,-29,12.5,8722.3,normal
2026-05-28T15:31:58.839102280+00:00,1,167,10,616.448,-12,14.5,21613.5,normal
