Time (s);USB Avg Current (mA);;;;;Tempo norm (s);Corrente pico (mA)
1822.3820;28.612;;;;;0,631;29,739
1822.3822;28.721;;;;;0,632;29,761
1822.3824;29.551;;;;;0,633;29,836
1822.3826;28.7;;;;;0,634;29,534
1822.3828;29.793;;;;;0,635;29,788
1822.3830;28.751;;;;;0,636;29,868
1822.3832;28.708;;;;;0,637;29,858
1822.3834;29.508;;;;;0,638;29,833
1822.3836;28.55;;;;;0,639;29,818
1822.3838;29.772;;;;;0,64;29,834
1822.3840;28.642;;;;;0,641;29,855
1822.3842;28.57;;;;;0,642;29,862
1822.3844;29.497;;;;;0,643;29,75
1822.3846;28.616;;;;;0,644;29,802
1822.3848;29.781;;;;;0,645;29,818
1822.3850;28.709;;;;;0,646;29,867
1822.3852;28.63;;;;;0,647;29,856
1822.3854;29.503;;;;;0,648;29,894
1822.3856;28.635;;;;;0,649;29,897
1822.3858;29.738;;;;;0,65;29,9
1822.3860;28.703;;;;;0,651;29,832
1822.3862;28.694;;;;;0,652;29,834
1822.3864;29.536;;;;;0,653;29,829
1822.3866;28.694;;;;;0,654;29,839
1822.3868;29.852;;;;;0,655;29,875
1822.3870;28.717;;;;;0,656;29,918
1822.3872;28.621;;;;;0,657;29,836
1822.3874;29.476;;;;;0,658;29,875
1822.3876;28.674;;;;;0,659;29,872
1822.3878;29.747;;;;;0,66;29,916
1822.3880;28.703;;;;;0,661;29,855
1822.3882;28.704;;;;;0,662;29,899
1822.3884;29.48;;;;;0,663;29,936
1822.3886;28.658;;;;;0,664;29,864
1822.3888;29.813;;;;;0,665;29,859
1822.3890;28.685;;;;;0,666;29,966
1822.3892;28.706;;;;;0,667;30,007
1822.3894;29.518;;;;;0,668;29,813
1822.3896;28.758;;;;;0,669;29,846
1822.3898;29.762;;;;;0,67;29,884
1822.3900;28.787;;;;;0,671;29,918
1822.3902;28.811;;;;;0,672;29,903
1822.3904;29.52;;;;;0,673;29,918
1822.3906;28.734;;;;;0,674;29,879
1822.3908;29.844;;;;;0,675;29,909
1822.3910;28.8;;;;;0,676;29,897
1822.3912;28.714;;;;;0,677;29,925
1822.3914;29.499;;;;;0,678;29,934
1822.3916;28.746;;;;;0,679;29,886
1822.3918;29.803;;;;;0,68;29,931
1822.3920;28.799;;;;;0,681;29,896
1822.3922;28.748;;;;;0,682;29,9
1822.3924;29.578;;;;;0,683;29,958
1822.3926;28.73;;;;;0,684;29,903
1822.3928;29.859;;;;;0,685;29,921
1822.3930;28.804;;;;;0,686;29,91
1822.3932;28.712;;;;;0,687;29,881
1822.3934;29.501;;;;;0,688;29,893
1822.3936;28.661;;;;;0,689;34,822
1822.3938;29.66;;;;;0,69;30,532
1822.3940;28.834;;;;;0,691;29,9
1822.3942;28.698;;;;;0,692;29,941
1822.3944;29.545;;;;;0,693;29,93
1822.3946;28.693;;;;;0,694;29,921
1822.3948;29.825;;;;;0,695;29,898
1822.3950;28.76;;;;;0,696;29,873
1822.3952;28.769;;;;;0,697;29,948
1822.3954;29.573;;;;;0,698;29,916
1822.3956;28.676;;;;;0,699;29,847
1822.3958;29.848;;;;;0,7;29,915
1822.3960;28.785;;;;;0,701;29,903
1822.3962;28.718;;;;;0,702;29,806
1822.3964;29.481;;;;;0,703;29,933
1822.3966;28.662;;;;;0,704;29,958
1822.3968;29.852;;;;;0,705;29,872
1822.3970;28.731;;;;;0,706;29,873
1822.3972;28.683;;;;;0,707;29,915
1822.3974;29.504;;;;;0,708;29,892
1822.3976;28.627;;;;;0,709;29,891
1822.3978;29.81;;;;;0,71;29,906
1822.3980;28.745;;;;;0,711;29,852
1822.3982;28.584;;;;;0,712;29,879
1822.3984;29.502;;;;;0,713;29,878
1822.3986;28.682;;;;;0,714;29,9
1822.3988;29.848;;;;;0,715;29,941
1822.3990;28.73;;;;;0,716;29,931
1822.3992;28.726;;;;;0,717;29,918
1822.3994;29.612;;;;;0,718;29,889
1822.3996;28.73;;;;;0,719;29,937
1822.3998;29.809;;;;;0,72;29,936
1822.4000;28.778;;;;;0,721;29,993
1822.4002;28.697;;;;;0,722;29,91
1822.4004;29.557;;;;;0,723;29,839
1822.4006;28.671;;;;;0,724;29,911
1822.4008;29.793;;;;;0,725;29,861
1822.4010;28.805;;;;;0,726;29,939
1822.4012;28.673;;;;;0,727;29,898
1822.4014;29.541;;;;;0,728;29,96
1822.4016;28.733;;;;;0,729;29,915
1822.4018;29.81;;;;;0,73;29,897
1822.4020;28.721;;;;;0,731;29,867
1822.4022;28.647;;;;;0,732;29,838
1822.4024;29.464;;;;;0,733;29,907
1822.4026;28.757;;;;;0,734;29,944
1822.4028;29.807;;;;;0,735;29,866
1822.4030;28.742;;;;;0,736;29,903
1822.4032;28.667;;;;;0,737;29,866
1822.4034;29.596;;;;;0,738;29,832
1822.4036;28.754;;;;;0,739;29,836
1822.4038;29.814;;;;;0,74;29,89
1822.4040;28.808;;;;;0,741;29,889
1822.4042;28.684;;;;;0,742;29,815
1822.4044;29.551;;;;;0,743;29,876
1822.4046;28.627;;;;;0,744;29,884
1822.4048;29.803;;;;;0,745;29,875
1822.4050;28.715;;;;;0,746;29,922
1822.4052;28.681;;;;;0,747;29,698
1822.4054;29.581;;;;;0,748;29,837
1822.4056;28.744;;;;;0,749;29,922
1822.4058;29.841;;;;;0,75;29,896
1822.4060;28.763;;;;;0,751;29,856
1822.4062;28.738;;;;;0,752;29,841
1822.4064;29.556;;;;;0,753;29,918
1822.4066;28.698;;;;;0,754;29,893
1822.4068;29.836;;;;;0,755;29,828
1822.4070;28.767;;;;;0,756;29,903
1822.4072;28.688;;;;;0,757;29,848
1822.4074;29.508;;;;;0,758;29,409
1822.4076;28.666;;;;;0,759;29,869
1822.4078;29.849;;;;;0,76;29,858
1822.4080;28.662;;;;;0,761;29,906
1822.4082;28.704;;;;;0,762;29,892
1822.4084;29.499;;;;;0,763;29,861
1822.4086;28.697;;;;;0,764;29,852
1822.4088;29.855;;;;;0,765;29,841
1822.4090;28.73;;;;;0,766;29,961
1822.4092;28.655;;;;;0,767;29,882
1822.4094;29.461;;;;;0,768;29,885
1822.4096;28.736;;;;;0,769;29,882
1822.4098;29.833;;;;;0,77;29,84
1822.4100;28.759;;;;;0,771;29,901
1822.4102;28.627;;;;;0,772;29,902
1822.4104;29.462;;;;;0,773;29,822
1822.4106;28.693;;;;;0,774;29,926
1822.4108;29.816;;;;;0,775;29,969
1822.4110;28.659;;;;;0,776;29,87
1822.4112;28.644;;;;;0,777;29,853
1822.4114;29.566;;;;;0,778;29,889
1822.4116;28.664;;;;;0,779;29,897
1822.4118;29.831;;;;;0,78;29,9
1822.4120;28.701;;;;;0,781;29,897
1822.4122;28.601;;;;;0,782;29,945
1822.4124;29.579;;;;;0,783;29,886
1822.4126;28.638;;;;;0,784;29,882
1822.4128;29.841;;;;;0,785;29,895
1822.4130;28.713;;;;;0,786;29,843
1822.4132;28.709;;;;;0,787;29,907
1822.4134;29.499;;;;;0,788;29,868
1822.4136;28.719;;;;;0,789;29,921
1822.4138;29.876;;;;;0,79;29,821
1822.4140;28.704;;;;;0,791;29,858
1822.4142;28.589;;;;;0,792;29,818
1822.4144;29.672;;;;;0,793;29,931
1822.4146;28.671;;;;;0,794;29,912
1822.4148;29.879;;;;;0,795;29,905
1822.4150;28.663;;;;;0,796;29,832
1822.4152;28.673;;;;;0,797;29,866
1822.4154;29.522;;;;;0,798;29,864
1822.4156;28.608;;;;;0,799;29,908
1822.4158;29.831;;;;;0,8;29,897
1822.4160;28.668;;;;;0,801;29,89
1822.4162;28.66;;;;;0,802;29,885
1822.4164;29.52;;;;;0,803;29,927
1822.4166;28.652;;;;;0,804;29,915
1822.4168;29.859;;;;;0,805;29,878
1822.4170;28.667;;;;;0,806;29,881
1822.4172;28.555;;;;;0,807;29,875
1822.4174;29.664;;;;;0,808;29,96
1822.4176;28.703;;;;;0,809;29,854
1822.4178;29.855;;;;;0,81;29,923
1822.4180;28.632;;;;;0,811;29,909
1822.4182;28.681;;;;;0,812;29,841
1822.4184;29.433;;;;;0,813;29,93
1822.4186;28.646;;;;;0,814;29,867
1822.4188;29.83;;;;;0,815;29,999
1822.4190;28.663;;;;;0,816;29,809
1822.4192;28.686;;;;;0,817;29,934
1822.4194;29.447;;;;;0,818;29,928
1822.4196;28.673;;;;;0,819;29,882
1822.4198;29.902;;;;;0,82;29,881
1822.4200;28.641;;;;;0,821;29,925
1822.4202;28.708;;;;;0,822;29,965
1822.4204;29.506;;;;;0,823;29,925
1822.4206;28.613;;;;;0,824;29,852
1822.4208;29.852;;;;;0,825;29,9
1822.4210;28.665;;;;;0,826;29,887
1822.4212;28.676;;;;;0,827;29,91
1822.4214;29.458;;;;;0,828;29,909
1822.4216;28.658;;;;;0,829;29,891
1822.4218;29.789;;;;;0,83;29,842
1822.4220;28.665;;;;;0,831;29,876
1822.4222;28.7;;;;;0,832;29,859
1822.4224;29.516;;;;;0,833;29,84
1822.4226;28.693;;;;;0,834;29,859
1822.4228;29.848;;;;;0,835;29,604
1822.4230;28.675;;;;;0,836;29,857
1822.4232;28.699;;;;;0,837;29,823
1822.4234;29.584;;;;;0,838;29,808
1822.4236;28.743;;;;;0,839;29,819
1822.4238;29.815;;;;;0,84;29,711
1822.4240;28.645;;;;;0,841;29,828
1822.4242;28.603;;;;;0,842;29,746
1822.4244;29.489;;;;;0,843;29,693
1822.4246;28.666;;;;;0,844;29,706
1822.4248;29.903;;;;;0,845;29,705
1822.4250;28.643;;;;;0,846;29,764
1822.4252;28.731;;;;;0,847;29,73
1822.4254;29.529;;;;;0,848;29,631
1822.4256;28.711;;;;;0,849;29,56
1822.4258;29.834;;;;;0,85;29,577
1822.4260;28.631;;;;;0,851;29,569
1822.4262;28.701;;;;;0,852;29,561
1822.4264;29.495;;;;;0,853;29,57
1822.4266;28.706;;;;;0,854;29,539
1822.4268;29.895;;;;;0,855;29,563
1822.4270;28.736;;;;;0,856;29,554
1822.4272;28.682;;;;;0,857;29,554
1822.4274;29.539;;;;;0,858;29,59
1822.4276;28.645;;;;;0,859;29,571
1822.4278;29.887;;;;;0,86;29,581
1822.4280;28.655;;;;;0,861;29,461
1822.4282;28.69;;;;;0,862;29,53
1822.4284;29.487;;;;;0,863;29,502
1822.4286;28.705;;;;;0,864;29,581
1822.4288;29.853;;;;;0,865;29,533
1822.4290;28.688;;;;;0,866;29,616
1822.4292;28.761;;;;;0,867;29,587
1822.4294;29.585;;;;;0,868;29,598
1822.4296;28.732;;;;;0,869;29,554
1822.4298;29.857;;;;;0,87;29,579
1822.4300;28.78;;;;;0,871;29,533
1822.4302;28.695;;;;;0,872;29,563
1822.4304;29.499;;;;;0,873;29,53
1822.4306;28.669;;;;;0,874;29,567
1822.4308;29.903;;;;;0,875;29,603
1822.4310;28.707;;;;;0,876;29,604
1822.4312;28.655;;;;;0,877;29,556
1822.4314;29.491;;;;;0,878;29,547
1822.4316;28.64;;;;;0,879;29,631
1822.4318;29.807;;;;;0,88;29,554
1822.4320;28.729;;;;;0,881;29,593
1822.4322;28.596;;;;;0,882;29,563
1822.4324;29.611;;;;;0,883;29,627
1822.4326;28.7;;;;;0,884;29,548
1822.4328;29.931;;;;;0,885;29,593
1822.4330;28.675;;;;;0,886;29,608
1822.4332;28.672;;;;;0,887;29,709
1822.4334;29.512;;;;;0,888;29,653
1822.4336;28.619;;;;;0,889;29,687
1822.4338;29.855;;;;;0,89;29,697
1822.4340;28.735;;;;;0,891;29,722
1822.4342;28.599;;;;;0,892;29,676
1822.4344;29.522;;;;;0,893;29,662
1822.4346;28.661;;;;;0,894;29,731
1822.4348;29.895;;;;;0,895;29,745
1822.4350;28.632;;;;;0,896;29,75
1822.4352;28.712;;;;;0,897;29,74
1822.4354;29.516;;;;;0,898;34,45
1822.4356;28.651;;;;;0,899;30,336
1822.4358;29.891;;;;;0,9;29,681
1822.4360;28.753;;;;;0,901;29,78
1822.4362;28.693;;;;;0,902;29,781
1822.4364;29.486;;;;;0,903;29,756
1822.4366;28.707;;;;;0,904;29,747
1822.4368;29.841;;;;;0,905;29,765
1822.4370;28.658;;;;;0,906;29,738
1822.4372;28.712;;;;;0,907;29,782
1822.4374;29.48;;;;;0,908;29,753
1822.4376;28.671;;;;;0,909;29,802
1822.4378;29.885;;;;;0,91;29,891
1822.4380;28.688;;;;;0,911;29,755
1822.4382;28.736;;;;;0,912;29,824
1822.4384;29.471;;;;;0,913;29,826
1822.4386;28.73;;;;;0,914;29,841
1822.4388;29.887;;;;;0,915;29,756
1822.4390;28.711;;;;;0,916;29,8
1822.4392;28.718;;;;;0,917;29,804
1822.4394;29.498;;;;;0,918;29,831
1822.4396;28.758;;;;;0,919;29,821
1822.4398;29.825;;;;;0,92;29,777
1822.4400;28.763;;;;;0,921;29,749
1822.4402;28.797;;;;;0,922;29,83
1822.4404;29.467;;;;;0,923;29,77
1822.4406;28.671;;;;;0,924;29,869
1822.4408;29.825;;;;;0,925;29,801
1822.4410;28.605;;;;;0,926;29,812
1822.4412;28.759;;;;;0,927;29,885
1822.4414;29.413;;;;;0,928;29,876
1822.4416;28.747;;;;;0,929;29,876
1822.4418;29.831;;;;;0,93;29,888
1822.4420;28.689;;;;;0,931;29,834
1822.4422;28.697;;;;;0,932;29,775
1822.4424;29.48;;;;;0,933;29,874
1822.4426;28.711;;;;;0,934;29,834
1822.4428;29.949;;;;;0,935;29,831
1822.4430;28.664;;;;;0,936;29,824
1822.4432;28.673;;;;;0,937;29,834
1822.4434;29.47;;;;;0,938;29,833
1822.4436;28.629;;;;;0,939;29,834
1822.4438;29.845;;;;;0,94;29,876
1822.4440;28.671;;;;;0,941;29,869
1822.4442;28.64;;;;;0,942;29,816
1822.4444;29.449;;;;;0,943;29,912
1822.4446;28.717;;;;;0,944;29,995
1822.4448;29.839;;;;;0,945;29,805
1822.4450;28.664;;;;;0,946;29,898
1822.4452;28.777;;;;;0,947;29,841
1822.4454;29.354;;;;;0,948;29,87
1822.4456;28.732;;;;;0,949;29,799
1822.4458;29.833;;;;;0,95;29,88
1822.4460;28.65;;;;;0,951;29,89
1822.4462;28.704;;;;;0,952;29,838
1822.4464;29.454;;;;;0,953;29,846
1822.4466;28.638;;;;;0,954;29,804
1822.4468;29.858;;;;;0,955;29,867
1822.4470;28.681;;;;;0,956;29,892
1822.4472;28.716;;;;;0,957;29,822
1822.4474;29.348;;;;;0,958;29,854
1822.4476;28.65;;;;;0,959;29,856
1822.4478;29.942;;;;;0,96;29,891
1822.4480;28.684;;;;;0,961;29,8
1822.4482;28.691;;;;;0,962;29,834
1822.4484;29.371;;;;;0,963;29,813
1822.4486;28.671;;;;;0,964;29,927
1822.4488;29.873;;;;;0,965;29,852
1822.4490;28.662;;;;;0,966;29,857
1822.4492;28.784;;;;;0,967;29,869
1822.4494;29.336;;;;;0,968;29,861
1822.4496;28.75;;;;;0,969;29,799
1822.4498;29.879;;;;;0,97;29,849
1822.4500;28.724;;;;;0,971;29,845
1822.4502;28.73;;;;;0,972;29,846
1822.4504;29.301;;;;;0,973;29,854
1822.4506;28.787;;;;;0,974;29,896
1822.4508;29.876;;;;;0,975;29,886
1822.4510;28.716;;;;;0,976;29,83
1822.4512;28.802;;;;;0,977;29,759
1822.4514;29.373;;;;;0,978;29,87
1822.4516;28.683;;;;;0,979;29,842
1822.4518;29.916;;;;;0,98;29,855
1822.4520;28.74;;;;;0,981;29,875
1822.4522;28.765;;;;;0,982;29,886
1822.4524;29.265;;;;;0,983;29,883
1822.4526;28.676;;;;;0,984;29,836
1822.4528;29.84;;;;;0,985;29,805
1822.4530;28.718;;;;;0,986;29,796
1822.4532;28.693;;;;;0,987;29,87
1822.4534;28.712;;;;;0,988;29,873
1822.4536;29.872;;;;;0,989;29,814
1822.4538;28.743;;;;;0,99;29,918
1822.4540;28.757;;;;;0,991;29,945
1822.4542;29.371;;;;;0,992;29,892
1822.4544;28.599;;;;;0,993;29,868
1822.4546;29.878;;;;;0,994;29,908
1822.4548;28.691;;;;;0,995;29,855
1822.4550;28.79;;;;;0,996;29,869
1822.4552;29.253;;;;;0,997;29,861
1822.4554;28.681;;;;;0,998;29,857
1822.4556;29.897;;;;;0,999;29,868
1822.4558;28.731;;;;;1;29,961
1822.4560;28.805;;;;;1,001;29,921
1822.4562;29.319;;;;;1,002;29,888
1822.4564;28.711;;;;;1,003;29,863
1822.4566;29.901;;;;;1,004;29,903
1822.4568;28.783;;;;;1,005;29,87
1822.4570;28.877;;;;;1,006;29,055
1822.4572;29.227;;;;;1,007;29,835
1822.4574;28.658;;;;;1,008;29,867
1822.4576;29.899;;;;;1,009;29,924
1822.4578;28.691;;;;;1,01;29,876
1822.4580;28.871;;;;;1,011;29,866
1822.4582;29.211;;;;;1,012;29,873
1822.4584;28.701;;;;;1,013;29,944
1822.4586;29.828;;;;;1,014;29,819
1822.4588;28.663;;;;;1,015;29,912
1822.4590;28.925;;;;;1,016;29,873
1822.4592;29.071;;;;;1,017;29,912
1822.4594;28.712;;;;;1,018;29,846
1822.4596;29.873;;;;;1,019;29,86
1822.4598;28.724;;;;;1,02;29,873
1822.4600;28.836;;;;;1,021;29,905
1822.4602;29.22;;;;;1,022;29,904
1822.4604;28.746;;;;;1,023;29,878
1822.4606;29.882;;;;;1,024;29,925
1822.4608;28.659;;;;;1,025;29,883
1822.4610;28.865;;;;;1,026;29,88
1822.4612;29.046;;;;;1,027;29,884
1822.4614;28.64;;;;;1,028;29,881
1822.4616;29.814;;;;;1,029;29,872
1822.4618;28.86;;;;;1,03;29,877
1822.4620;29.121;;;;;1,031;29,93
1822.4622;29.024;;;;;1,032;29,908
1822.4624;28.638;;;;;1,033;29,913
1822.4626;29.902;;;;;1,034;29,909
1822.4628;28.687;;;;;1,035;29,914
1822.4630;28.883;;;;;1,036;29,939
1822.4632;29.061;;;;;1,037;29,919
1822.4634;28.697;;;;;1,038;29,938
1822.4636;29.869;;;;;1,039;29,92
1822.4638;28.658;;;;;1,04;29,867
1822.4640;28.916;;;;;1,041;29,87
1822.4642;29.104;;;;;1,042;29,903
1822.4644;28.658;;;;;1,043;29,9
1822.4646;28.685;;;;;1,044;29,937
1822.4648;28.839;;;;;1,045;29,84
1822.4650;29.209;;;;;1,046;29,888
1822.4652;28.763;;;;;1,047;29,93
1822.4654;29.867;;;;;1,048;29,894
1822.4656;28.705;;;;;1,049;29,873
1822.4658;29.017;;;;;1,05;29,866
1822.4660;29.181;;;;;1,051;29,855
1822.4662;28.705;;;;;1,052;29,966
1822.4664;29.724;;;;;1,053;29,834
1822.4666;28.63;;;;;1,054;29,936
1822.4668;28.988;;;;;1,055;29,953
1822.4670;28.995;;;;;1,056;29,954
1822.4672;28.718;;;;;1,057;29,882
1822.4674;29.882;;;;;1,058;29,912
1822.4676;28.588;;;;;1,059;29,903
1822.4678;29.017;;;;;1,06;29,911
1822.4680;29.03;;;;;1,061;29,919
1822.4682;28.723;;;;;1,062;29,9
1822.4684;29.891;;;;;1,063;29,917
1822.4686;28.71;;;;;1,064;29,902
1822.4688;29.047;;;;;1,065;29,936
1822.4690;29.068;;;;;1,066;29,911
1822.4692;28.71;;;;;1,067;29,927
1822.4694;29.901;;;;;1,068;29,906
1822.4696;28.661;;;;;1,069;29,96
1822.4698;29.048;;;;;1,07;29,909
1822.4700;29.044;;;;;1,071;29,87
1822.4702;28.702;;;;;1,072;29,932
1822.4704;29.879;;;;;1,073;29,82
1822.4706;28.678;;;;;1,074;29,954
1822.4708;29.007;;;;;1,075;29,921
1822.4710;29.077;;;;;1,076;29,923
1822.4712;28.691;;;;;1,077;29,89
1822.4714;29.873;;;;;1,078;29,878
1822.4716;28.676;;;;;1,079;29,857
1822.4718;29.247;;;;;1,08;29,879
1822.4720;28.981;;;;;1,081;29,902
1822.4722;28.665;;;;;1,082;29,921
1822.4724;29.821;;;;;1,083;29,495
1822.4726;28.687;;;;;1,084;29,855
1822.4728;29.01;;;;;1,085;29,939
1822.4730;28.973;;;;;1,086;29,917
1822.4732;28.648;;;;;1,087;29,927
1822.4734;29.923;;;;;1,088;29,92
1822.4736;28.665;;;;;1,089;29,894
1822.4738;29.174;;;;;1,09;29,92
1822.4740;28.992;;;;;1,091;29,915
1822.4742;28.703;;;;;1,092;29,883
1822.4744;29.85;;;;;1,093;29,937
1822.4746;28.667;;;;;1,094;29,873
1822.4748;29.146;;;;;1,095;29,878
1822.4750;28.924;;;;;1,096;29,98
1822.4752;28.662;;;;;1,097;29,905
1822.4754;29.876;;;;;1,098;29,891
1822.4756;28.609;;;;;1,099;29,822
1822.4758;29.154;;;;;1,1;29,899
1822.4760;28.877;;;;;1,101;29,875
1822.4762;28.712;;;;;1,102;35,144
1822.4764;29.841;;;;;1,103;30,291
1822.4766;28.658;;;;;1,104;29,876
1822.4768;29.152;;;;;1,105;29,883
1822.4770;28.941;;;;;1,106;29,878
1822.4772;28.72;;;;;1,107;29,963
1822.4774;29.915;;;;;1,108;29,848
1822.4776;28.742;;;;;1,109;29,825
1822.4778;29.217;;;;;1,11;29,88
1822.4780;28.922;;;;;1,111;29,874
1822.4782;28.599;;;;;1,112;29,823
1822.4784;29.855;;;;;1,113;29,857
1822.4786;28.674;;;;;1,114;29,857
1822.4788;29.173;;;;;1,115;29,798
1822.4790;28.845;;;;;1,116;29,78
1822.4792;28.712;;;;;1,117;29,783
1822.4794;29.886;;;;;1,118;29,834
1822.4796;28.703;;;;;1,119;29,732
1822.4798;29.113;;;;;1,12;29,744
1822.4800;28.751;;;;;1,121;29,662
1822.4802;29.888;;;;;1,122;29,664
1822.4804;28.623;;;;;1,123;29,659
1822.4806;29.226;;;;;1,124;29,587
1822.4808;28.829;;;;;1,125;29,582
1822.4810;28.724;;;;;1,126;29,578
1822.4812;29.839;;;;;1,127;29,485
1822.4814;28.73;;;;;1,128;29,53
1822.4816;29.232;;;;;1,129;29,504
1822.4818;28.802;;;;;1,13;29,506
1822.4820;28.811;;;;;1,131;29,531
1822.4822;29.831;;;;;1,132;29,464
1822.4824;28.654;;;;;1,133;29,521
1822.4826;29.208;;;;;1,134;29,468
1822.4828;28.807;;;;;1,135;29,503
1822.4830;28.679;;;;;1,136;29,487
1822.4832;29.894;;;;;1,137;29,488
1822.4834;28.653;;;;;1,138;29,45
1822.4836;29.218;;;;;1,139;29,439
1822.4838;28.895;;;;;1,14;29,533
1822.4840;28.691;;;;;1,141;29,521
1822.4842;29.819;;;;;1,142;29,5
1822.4844;28.602;;;;;1,143;29,493
1822.4846;29.272;;;;;1,144;29,489
1822.4848;28.819;;;;;1,145;29,443
1822.4850;28.744;;;;;1,146;29,443
1822.4852;29.863;;;;;1,147;29,542
1822.4854;28.661;;;;;1,148;29,539
1822.4856;29.304;;;;;1,149;29,485
1822.4858;28.917;;;;;1,15;29,591
1822.4860;28.753;;;;;1,151;29,515
1822.4862;29.869;;;;;1,152;29,495
1822.4864;28.799;;;;;1,153;29,461
1822.4866;29.245;;;;;1,154;29,52
1822.4868;28.815;;;;;1,155;29,491
1822.4870;28.747;;;;;1,156;29,499
1822.4872;29.921;;;;;1,157;29,482
1822.4874;28.712;;;;;1,158;29,513
1822.4876;29.28;;;;;1,159;29,514
1822.4878;28.823;;;;;1,16;29,51
1822.4880;28.794;;;;;1,161;29,468
1822.4882;29.814;;;;;1,162;29,534
1822.4884;28.717;;;;;1,163;29,552
1822.4886;29.326;;;;;1,164;29,553
1822.4888;28.892;;;;;1,165;29,539
1822.4890;28.78;;;;;1,166;29,543
1822.4892;29.845;;;;;1,167;29,577
1822.4894;28.65;;;;;1,168;29,592
1822.4896;29.395;;;;;1,169;29,655
1822.4898;28.814;;;;;1,17;29,637
1822.4900;28.722;;;;;1,171;29,6
1822.4902;29.873;;;;;1,172;29,621
1822.4904;28.764;;;;;1,173;29,691
1822.4906;29.377;;;;;1,174;29,688
1822.4908;28.813;;;;;1,175;29,679
1822.4910;28.703;;;;;1,176;29,689
1822.4912;29.814;;;;;1,177;29,625
1822.4914;28.773;;;;;1,178;29,712
1822.4916;29.367;;;;;1,179;29,702
1822.4918;28.84;;;;;1,18;29,752
1822.4920;28.679;;;;;1,181;29,686
1822.4922;29.869;;;;;1,182;29,776
1822.4924;28.727;;;;;1,183;29,76
1822.4926;29.344;;;;;1,184;29,753
1822.4928;28.884;;;;;1,185;29,773
1822.4930;28.623;;;;;1,186;29,758
1822.4932;29.861;;;;;1,187;29,783
1822.4934;28.683;;;;;1,188;29,762
1822.4936;29.259;;;;;1,189;29,726
1822.4938;28.781;;;;;1,19;29,801
1822.4940;28.711;;;;;1,191;29,702
1822.4942;29.915;;;;;1,192;29,748
1822.4944;28.581;;;;;1,193;29,756
1822.4946;29.33;;;;;1,194;29,924
1822.4948;28.737;;;;;1,195;29,818
1822.4950;28.635;;;;;1,196;29,854
1822.4952;29.877;;;;;1,197;51,735
1822.4954;29.409;;;;;1,198;52,948
1822.4956;28.82;;;;;1,199;52,989
1822.4958;28.585;;;;;1,2;52,948
1822.4960;29.861;;;;;1,201;53,029
1822.4962;28.708;;;;;1,202;52,935
1822.4964;29.201;;;;;1,203;33,766
1822.4966;28.778;;;;;1,204;33,727
1822.4968;28.665;;;;;1,205;33,742
1822.4970;29.917;;;;;1,206;33,724
1822.4972;28.692;;;;;1,207;33,712
1822.4974;29.321;;;;;1,208;33,787
1822.4976;28.805;;;;;1,209;33,37
1822.4978;28.755;;;;;1,21;33,414
1822.4980;29.9;;;;;1,211;33,351
1822.4982;28.719;;;;;1,212;33,354
1822.4984;29.389;;;;;1,213;33,36
1822.4986;28.841;;;;;1,214;33,435
1822.4988;28.695;;;;;1,215;33,427
1822.4990;29.891;;;;;1,216;33,432
1822.4992;28.709;;;;;1,217;33,417
1822.4994;29.374;;;;;1,218;33,15
1822.4996;28.748;;;;;1,219;33,423
1822.4998;28.687;;;;;1,22;33,515
1822.5000;29.876;;;;;1,221;33,526
1822.5002;28.724;;;;;1,222;33,487
1822.5004;29.324;;;;;1,223;33,563
1822.5006;28.775;;;;;1,224;33,493
1822.5008;28.756;;;;;1,225;33,543
1822.5010;29.894;;;;;1,226;33,535
1822.5012;28.734;;;;;1,227;33,52
1822.5014;29.434;;;;;1,228;33,568
1822.5016;28.781;;;;;1,229;33,569
1822.5018;28.71;;;;;1,23;33,568
1822.5020;29.9;;;;;1,231;33,56
1822.5022;28.682;;;;;1,232;33,543
1822.5024;29.377;;;;;1,233;33,591
1822.5026;28.78;;;;;1,234;33,586
1822.5028;28.664;;;;;1,235;33,592
1822.5030;29.88;;;;;1,236;33,631
1822.5032;28.73;;;;;1,237;33,628
1822.5034;29.386;;;;;1,238;33,562
1822.5036;28.832;;;;;1,239;33,644
1822.5038;28.628;;;;;1,24;33,637
1822.5040;30.005;;;;;1,241;33,591
1822.5042;28.693;;;;;1,242;33,676
1822.5044;29.435;;;;;1,243;33,654
1822.5046;28.838;;;;;1,244;33,632
1822.5048;28.734;;;;;1,245;33,619
1822.5050;29.9;;;;;1,246;33,662
1822.5052;28.714;;;;;1,247;33,708
1822.5054;29.491;;;;;1,248;33,647
1822.5056;28.864;;;;;1,249;33,613
1822.5058;28.676;;;;;1,25;33,625
1822.5060;29.867;;;;;1,251;33,682
1822.5062;28.644;;;;;1,252;51,56
1822.5064;29.4;;;;;1,253;55,671
1822.5066;28.728;;;;;1,254;54,242
1822.5068;28.674;;;;;1,255;55,577
1822.5070;29.908;;;;;1,256;55,415
1822.5072;28.79;;;;;1,257;55,59
1822.5074;29.49;;;;;1,258;55,334
1822.5076;28.766;;;;;1,259;55,59
1822.5078;28.689;;;;;1,26;55,496
1822.5080;29.846;;;;;1,261;55,631
1822.5082;28.747;;;;;1,262;55,563
1822.5084;29.488;;;;;1,263;55,631
1822.5086;28.819;;;;;1,264;55,456
