Time (s),USB Avg Current (mA)
2008.5734,29.384
2008.5736,28.561
2008.5738,29.53
2008.5740,28.667
2008.5742,29.007
2008.5744,29.284
2008.5746,28.691
2008.5748,29.479
2008.5750,28.646
2008.5752,29.031
2008.5754,29.261
2008.5756,28.619
2008.5758,29.489
2008.5760,28.724
2008.5762,29.001
2008.5764,29.302
2008.5766,28.683
2008.5768,29.434
2008.5770,28.681
2008.5772,29.08
2008.5774,29.242
2008.5776,28.662
2008.5778,29.469
2008.5780,28.651
2008.5782,29.123
2008.5784,29.28
2008.5786,28.72
2008.5788,29.501
2008.5790,28.749
2008.5792,29.086
2008.5794,29.307
2008.5796,28.739
2008.5798,29.545
2008.5800,28.609
2008.5802,29.211
2008.5804,29.204
2008.5806,28.706
2008.5808,29.565
2008.5810,28.661
2008.5812,29.202
2008.5814,29.158
2008.5816,28.655
2008.5818,29.488
2008.5820,28.589
2008.5822,29.286
2008.5824,29.075
2008.5826,28.665
2008.5828,29.486
2008.5830,28.607
2008.5832,29.342
2008.5834,29.164
2008.5836,28.666
2008.5838,29.567
2008.5840,28.73
2008.5842,29.253
2008.5844,29.046
2008.5846,28.684
2008.5848,29.537
2008.5850,28.64
2008.5852,29.284
2008.5854,29.114
2008.5856,28.701
2008.5858,29.557
2008.5860,28.697
2008.5862,29.276
2008.5864,29.179
2008.5866,28.73
2008.5868,29.502
2008.5870,28.666
2008.5872,29.394
2008.5874,28.998
2008.5876,28.632
2008.5878,29.501
2008.5880,28.711
2008.5882,29.338
2008.5884,29.125
2008.5886,28.649
2008.5888,29.519
2008.5890,28.669
2008.5892,29.281
2008.5894,29.07
2008.5896,28.652
2008.5898,29.504
2008.5900,28.792
2008.5902,29.381
2008.5904,29.109
2008.5906,28.695
2008.5908,29.419
2008.5910,28.785
2008.5912,29.341
2008.5914,29.037
2008.5916,28.647
2008.5918,29.52
2008.5920,28.643
2008.5922,29.346
2008.5924,28.998
2008.5926,28.671
2008.5928,29.51
2008.5930,28.625
2008.5932,29.429
2008.5934,29.025
2008.5936,28.705
2008.5938,29.592
2008.5940,28.75
2008.5942,29.442
2008.5944,29
2008.5946,28.653
2008.5948,29.507
2008.5950,28.646
2008.5952,29.38
2008.5954,29.046
2008.5956,28.627
2008.5958,29.486
2008.5960,28.668
2008.5962,29.469
2008.5964,28.949
2008.5966,28.683
2008.5968,29.479
2008.5970,28.746
2008.5972,29.401
2008.5974,29.027
2008.5976,28.703
2008.5978,29.499
2008.5980,28.64
2008.5982,29.474
2008.5984,28.652
2008.5986,29.545
2008.5988,28.691
2008.5990,29.521
2008.5992,28.973
2008.5994,28.613
2008.5996,29.496
2008.5998,28.643
2008.6000,29.549
2008.6002,28.96
2008.6004,28.658
2008.6006,29.519
2008.6008,28.656
2008.6010,29.576
2008.6012,28.899
2008.6014,28.78
2008.6016,29.457
2008.6018,28.706
2008.6020,29.528
2008.6022,28.965
2008.6024,28.703
2008.6026,29.503
2008.6028,28.643
2008.6030,29.575
2008.6032,28.854
2008.6034,28.649
2008.6036,29.486
2008.6038,28.805
2008.6040,29.576
2008.6042,28.938
2008.6044,28.725
2008.6046,29.546
2008.6048,28.709
2008.6050,29.586
2008.6052,28.894
2008.6054,28.726
2008.6056,29.323
2008.6058,28.58
2008.6060,29.582
2008.6062,28.905
2008.6064,28.661
2008.6066,29.507
2008.6068,28.655
2008.6070,29.588
2008.6072,28.881
2008.6074,28.779
2008.6076,29.462
2008.6078,28.739
2008.6080,29.516
2008.6082,28.871
2008.6084,28.73
2008.6086,29.556
2008.6088,28.736
2008.6090,29.633
2008.6092,28.792
2008.6094,28.765
2008.6096,29.471
2008.6098,28.749
2008.6100,29.635
2008.6102,28.781
2008.6104,28.634
2008.6106,29.484
2008.6108,28.613
2008.6110,29.651
2008.6112,28.854
2008.6114,28.654
2008.6116,29.437
2008.6118,28.698
2008.6120,29.649
2008.6122,28.855
2008.6124,28.733
2008.6126,29.576
2008.6128,28.741
2008.6130,29.71
2008.6132,28.887
2008.6134,28.733
2008.6136,29.498
2008.6138,28.694
2008.6140,29.658
2008.6142,28.759
2008.6144,28.632
2008.6146,29.525
2008.6148,28.631
2008.6150,29.737
2008.6152,28.821
2008.6154,28.661
2008.6156,29.492
2008.6158,28.631
2008.6160,29.679
2008.6162,28.766
2008.6164,28.645
2008.6166,29.463
2008.6168,28.633
2008.6170,29.728
2008.6172,28.789
2008.6174,28.625
2008.6176,29.416
2008.6178,28.715
2008.6180,29.723
2008.6182,28.815
2008.6184,28.668
2008.6186,29.543
2008.6188,28.724
2008.6190,29.744
2008.6192,28.815
2008.6194,28.754
2008.6196,29.489
2008.6198,28.688
2008.6200,29.742
2008.6202,28.744
2008.6204,28.7
2008.6206,29.543
2008.6208,28.764
2008.6210,29.726
2008.6212,28.827
2008.6214,28.677
2008.6216,29.583
2008.6218,28.719
2008.6220,29.755
2008.6222,28.807
2008.6224,28.685
2008.6226,29.575
2008.6228,28.746
2008.6230,29.757
2008.6232,28.82
2008.6234,28.714
2008.6236,29.549
2008.6238,28.727
2008.6240,29.738
2008.6242,28.771
2008.6244,28.711
2008.6246,29.542
2008.6248,28.723
2008.6250,29.762
2008.6252,28.869
2008.6254,28.615
2008.6256,29.494
2008.6258,28.644
2008.6260,29.78
2008.6262,28.701
2008.6264,28.679
2008.6266,29.509
2008.6268,28.643
2008.6270,29.774
2008.6272,28.767
2008.6274,28.669
2008.6276,29.458
2008.6278,28.613
2008.6280,29.759
2008.6282,28.722
2008.6284,28.677
2008.6286,29.594
2008.6288,28.607
2008.6290,29.756
2008.6292,28.764
2008.6294,28.619
2008.6296,29.548
2008.6298,28.648
2008.6300,29.797
2008.6302,28.707
2008.6304,28.666
2008.6306,29.549
2008.6308,28.638
2008.6310,29.778
2008.6312,28.778
2008.6314,28.642
2008.6316,29.553
2008.6318,28.692
2008.6320,29.807
2008.6322,28.811
2008.6324,28.63
2008.6326,29.538
2008.6328,28.639
2008.6330,29.841
2008.6332,28.831
2008.6334,28.72
2008.6336,29.457
2008.6338,28.514
2008.6340,29.946
2008.6342,28.814
2008.6344,28.77
2008.6346,29.504
2008.6348,28.626
2008.6350,29.801
2008.6352,28.776
2008.6354,28.637
2008.6356,29.595
2008.6358,28.71
2008.6360,29.706
2008.6362,28.767
2008.6364,28.752
2008.6366,29.529
2008.6368,28.761
2008.6370,29.793
2008.6372,28.799
2008.6374,28.693
2008.6376,29.454
2008.6378,28.697
2008.6380,29.78
2008.6382,28.756
2008.6384,28.65
2008.6386,29.499
2008.6388,28.687
2008.6390,29.773
2008.6392,28.679
2008.6394,28.806
2008.6396,29.564
2008.6398,28.731
2008.6400,29.786
2008.6402,28.75
2008.6404,28.711
2008.6406,29.528
2008.6408,28.719
2008.6410,29.771
2008.6412,28.746
2008.6414,28.778
2008.6416,29.395
2008.6418,28.794
2008.6420,29.863
2008.6422,28.679
2008.6424,28.694
2008.6426,29.49
2008.6428,28.682
2008.6430,29.789
2008.6432,28.746
2008.6434,28.725
2008.6436,29.545
2008.6438,28.767
2008.6440,29.804
2008.6442,28.836
2008.6444,28.703
2008.6446,29.528
2008.6448,28.71
2008.6450,29.761
2008.6452,28.744
2008.6454,28.657
2008.6456,29.485
2008.6458,28.673
2008.6460,29.82
2008.6462,28.738
2008.6464,28.607
2008.6466,29.536
2008.6468,28.646
2008.6470,29.875
2008.6472,28.688
2008.6474,28.616
2008.6476,29.551
2008.6478,28.736
2008.6480,29.829
2008.6482,28.723
2008.6484,28.776
2008.6486,29.53
2008.6488,28.689
2008.6490,29.883
2008.6492,28.746
2008.6494,28.656
2008.6496,29.488
2008.6498,28.713
2008.6500,29.782
2008.6502,28.771
2008.6504,28.73
2008.6506,29.544
2008.6508,28.738
2008.6510,29.793
2008.6512,28.791
2008.6514,28.683
2008.6516,29.534
2008.6518,28.681
2008.6520,29.829
2008.6522,28.757
2008.6524,28.726
2008.6526,29.587
2008.6528,28.771
2008.6530,29.839
2008.6532,28.795
2008.6534,28.728
2008.6536,29.489
2008.6538,28.723
2008.6540,29.898
2008.6542,28.668
2008.6544,28.679
2008.6546,29.507
2008.6548,28.694
2008.6550,29.795
2008.6552,28.832
2008.6554,28.648
2008.6556,29.551
2008.6558,28.815
2008.6560,29.845
2008.6562,28.704
2008.6564,28.7
2008.6566,29.562
2008.6568,28.682
2008.6570,29.783
2008.6572,28.727
2008.6574,28.664
2008.6576,29.51
2008.6578,28.74
2008.6580,29.838
2008.6582,28.767
2008.6584,28.67
2008.6586,29.592
2008.6588,28.672
2008.6590,29.836
2008.6592,28.796
2008.6594,28.702
2008.6596,29.476
2008.6598,28.694
2008.6600,29.872
2008.6602,28.692
2008.6604,28.694
2008.6606,29.511
2008.6608,28.651
2008.6610,29.829
2008.6612,28.704
2008.6614,28.695
2008.6616,29.492
2008.6618,28.788
2008.6620,29.88
2008.6622,28.75
2008.6624,28.764
2008.6626,29.534
2008.6628,28.752
2008.6630,29.88
2008.6632,28.796
2008.6634,28.708
2008.6636,29.58
2008.6638,28.697
2008.6640,29.886
2008.6642,28.741
2008.6644,28.7
2008.6646,29.513
2008.6648,28.739
2008.6650,29.838
2008.6652,28.751
2008.6654,28.782
2008.6656,29.554
2008.6658,28.788
2008.6660,29.814
2008.6662,28.785
2008.6664,28.752
2008.6666,29.546
2008.6668,28.632
2008.6670,29.877
2008.6672,28.701
2008.6674,28.682
2008.6676,29.567
2008.6678,28.749
2008.6680,29.868
2008.6682,28.706
2008.6684,28.791
2008.6686,29.457
2008.6688,28.724
2008.6690,29.834
2008.6692,28.652
2008.6694,28.709
2008.6696,29.55
2008.6698,28.689
2008.6700,29.829
2008.6702,28.804
2008.6704,28.667
2008.6706,29.546
2008.6708,28.716
2008.6710,29.843
2008.6712,28.699
2008.6714,28.663
2008.6716,29.482
2008.6718,28.65
2008.6720,29.856
2008.6722,33.767
2008.6724,29.331
2008.6726,29.242
2008.6728,30.514
2008.6730,29.153
2008.6732,28.742
2008.6734,29.509
2008.6736,28.707
2008.6738,29.843
2008.6740,28.742
2008.6742,28.732
2008.6744,29.534
2008.6746,28.749
2008.6748,29.852
2008.6750,28.762
2008.6752,28.714
2008.6754,29.543
2008.6756,28.758
2008.6758,29.863
2008.6760,28.687
2008.6762,28.743
2008.6764,29.539
2008.6766,28.739
2008.6768,29.857
2008.6770,28.725
2008.6772,28.735
2008.6774,29.567
2008.6776,28.741
2008.6778,29.861
2008.6780,28.791
2008.6782,28.653
2008.6784,29.51
2008.6786,28.664
2008.6788,29.896
2008.6790,28.578
2008.6792,28.676
2008.6794,29.491
2008.6796,28.669
2008.6798,29.804
2008.6800,28.661
2008.6802,28.703
2008.6804,29.476
2008.6806,28.682
2008.6808,29.819
2008.6810,28.655
2008.6812,28.708
2008.6814,29.497
2008.6816,28.724
2008.6818,29.843
2008.6820,28.742
2008.6822,28.761
2008.6824,29.492
2008.6826,28.71
2008.6828,29.851
2008.6830,28.706
2008.6832,28.765
2008.6834,29.538
2008.6836,28.751
2008.6838,29.872
2008.6840,28.762
2008.6842,28.698
2008.6844,29.502
2008.6846,28.646
2008.6848,29.821
2008.6850,28.712
2008.6852,28.7
2008.6854,29.482
2008.6856,28.634
2008.6858,29.825
2008.6860,28.617
2008.6862,28.698
2008.6864,29.493
2008.6866,28.742
2008.6868,29.897
2008.6870,28.742
2008.6872,28.772
2008.6874,29.482
2008.6876,28.709
2008.6878,29.87
2008.6880,28.69
2008.6882,28.648
2008.6884,29.521
2008.6886,28.638
2008.6888,29.78
2008.6890,28.633
2008.6892,28.72
2008.6894,29.454
2008.6896,28.66
2008.6898,29.866
2008.6900,28.651
2008.6902,28.63
2008.6904,29.521
2008.6906,28.7
2008.6908,29.896
2008.6910,28.676
2008.6912,28.648
2008.6914,29.504
2008.6916,28.67
2008.6918,29.829
2008.6920,28.712
2008.6922,28.665
2008.6924,29.484
2008.6926,28.67
2008.6928,29.859
2008.6930,28.679
2008.6932,28.737
2008.6934,29.471
2008.6936,28.682
2008.6938,29.743
2008.6940,28.841
2008.6942,28.736
2008.6944,29.358
2008.6946,28.722
2008.6948,29.839
2008.6950,28.641
2008.6952,28.71
2008.6954,29.416
2008.6956,28.613
2008.6958,29.864
2008.6960,28.614
2008.6962,28.751
2008.6964,29.474
2008.6966,28.661
2008.6968,29.86
2008.6970,28.791
2008.6972,28.714
2008.6974,29.406
2008.6976,28.68
2008.6978,29.853
2008.6980,28.63
2008.6982,28.727
2008.6984,29.345
2008.6986,28.69
2008.6988,29.822
2008.6990,28.762
2008.6992,28.754
2008.6994,29.359
2008.6996,28.734
2008.6998,29.819
2008.7000,28.662
2008.7002,28.751
2008.7004,29.336
2008.7006,28.594
2008.7008,29.807
2008.7010,28.626
2008.7012,28.73
2008.7014,29.264
2008.7016,28.702
2008.7018,29.839
2008.7020,28.736
2008.7022,28.697
2008.7024,29.373
2008.7026,28.669
2008.7028,29.833
2008.7030,28.744
2008.7032,28.76
2008.7034,29.28
2008.7036,28.645
2008.7038,29.842
2008.7040,28.708
2008.7042,28.775
2008.7044,29.302
2008.7046,28.712
2008.7048,29.848
2008.7050,28.718
2008.7052,28.733
2008.7054,29.344
2008.7056,28.79
2008.7058,29.787
2008.7060,28.779
2008.7062,28.823
2008.7064,29.28
2008.7066,28.673
2008.7068,29.859
2008.7070,28.676
2008.7072,28.788
2008.7074,28.622
2008.7076,29.838
2008.7078,28.757
2008.7080,28.801
2008.7082,29.196
2008.7084,28.658
2008.7086,29.837
2008.7088,28.627
2008.7090,28.85
2008.7092,29.193
2008.7094,28.706
2008.7096,29.87
2008.7098,28.67
2008.7100,28.898
2008.7102,29.21
2008.7104,28.714
2008.7106,29.888
2008.7108,28.8
2008.7110,28.921
2008.7112,29.172
2008.7114,28.633
2008.7116,29.85
2008.7118,28.678
2008.7120,28.899
2008.7122,29.058
2008.7124,28.676
2008.7126,29.869
2008.7128,28.742
2008.7130,28.922
2008.7132,29.112
2008.7134,28.75
2008.7136,29.862
2008.7138,28.742
2008.7140,28.966
2008.7142,29.189
2008.7144,28.61
2008.7146,29.866
2008.7148,28.765
2008.7150,28.931
2008.7152,29.172
2008.7154,28.627
2008.7156,29.801
2008.7158,28.673
2008.7160,28.935
2008.7162,29.152
2008.7164,28.676
2008.7166,29.81
2008.7168,28.727
2008.7170,28.943
2008.7172,28.961
2008.7174,28.751
2008.7176,29.86
2008.7178,28.674
2008.7180,28.929
2008.7182,29.034
2008.7184,28.628
2008.7186,29.817
2008.7188,28.687
2008.7190,29.028
2008.7192,28.974
2008.7194,28.783
2008.7196,29.843
2008.7198,28.716
2008.7200,29.056
2008.7202,28.94
2008.7204,28.667
2008.7206,29.852
2008.7208,28.71
2008.7210,28.971
2008.7212,29.013
2008.7214,28.589
2008.7216,29.837
2008.7218,28.7
2008.7220,29.082
2008.7222,29.005
2008.7224,28.646
2008.7226,29.876
2008.7228,29.076
2008.7230,28.924
2008.7232,28.654
2008.7234,29.891
2008.7236,28.65
2008.7238,29.088
2008.7240,28.896
2008.7242,28.804
2008.7244,29.841
2008.7246,28.706
2008.7248,29.118
2008.7250,28.946
2008.7252,28.63
2008.7254,29.913
2008.7256,28.646
2008.7258,29.117
2008.7260,28.896
2008.7262,28.662
2008.7264,29.822
2008.7266,28.667
2008.7268,29.095
2008.7270,28.902
2008.7272,28.711
2008.7274,29.818
2008.7276,28.63
2008.7278,29.329
2008.7280,28.934
2008.7282,28.689
2008.7284,29.901
2008.7286,28.683
2008.7288,29.256
2008.7290,28.972
2008.7292,28.615
2008.7294,29.804
2008.7296,28.637
2008.7298,29.13
2008.7300,28.836
2008.7302,28.702
2008.7304,29.84
2008.7306,28.679
2008.7308,29.076
2008.7310,29.04
2008.7312,28.615
2008.7314,29.85
2008.7316,28.65
2008.7318,29.198
2008.7320,28.954
2008.7322,28.623
2008.7324,29.877
2008.7326,28.694
2008.7328,29.253
2008.7330,28.936
2008.7332,28.573
2008.7334,29.9
2008.7336,28.676
2008.7338,29.144
2008.7340,28.874
2008.7342,28.688
2008.7344,29.77
2008.7346,28.688
2008.7348,29.25
2008.7350,28.829
2008.7352,28.606
2008.7354,29.913
2008.7356,28.652
2008.7358,29.183
2008.7360,28.773
2008.7362,28.673
2008.7364,29.867
2008.7366,28.65
2008.7368,29.23
2008.7370,28.844
2008.7372,28.693
2008.7374,29.897
2008.7376,28.606
2008.7378,29.31
2008.7380,28.778
2008.7382,29.914
2008.7384,28.709
2008.7386,29.316
2008.7388,28.859
2008.7390,28.633
2008.7392,29.834
2008.7394,28.628
2008.7396,29.276
2008.7398,28.788
2008.7400,28.706
2008.7402,29.828
2008.7404,28.69
2008.7406,29.304
2008.7408,28.841
2008.7410,28.652
2008.7412,29.881
2008.7414,28.615
2008.7416,29.295
2008.7418,28.796
2008.7420,28.681
2008.7422,29.82
2008.7424,28.712
2008.7426,29.383
2008.7428,28.859
2008.7430,28.73
2008.7432,29.839
2008.7434,28.733
2008.7436,29.303
2008.7438,28.798
2008.7440,28.597
2008.7442,29.88
2008.7444,28.675
2008.7446,29.338
2008.7448,28.789
2008.7450,28.611
2008.7452,29.88
2008.7454,28.656
2008.7456,29.289
2008.7458,28.749
2008.7460,28.667
2008.7462,29.841
2008.7464,28.655
2008.7466,29.259
2008.7468,28.76
2008.7470,28.67
2008.7472,29.882
2008.7474,28.691
2008.7476,29.35
2008.7478,28.736
2008.7480,28.672
2008.7482,29.926
2008.7484,28.666
2008.7486,29.401
2008.7488,28.83
2008.7490,28.682
2008.7492,29.885
2008.7494,28.686
2008.7496,29.28
2008.7498,28.723
2008.7500,28.794
2008.7502,29.842
2008.7504,28.771
2008.7506,29.281
2008.7508,28.773
2008.7510,28.718
2008.7512,29.883
2008.7514,28.661
2008.7516,29.412
2008.7518,28.709
2008.7520,28.73
2008.7522,29.828
2008.7524,28.746
2008.7526,29.425
2008.7528,28.813
2008.7530,28.742
2008.7532,29.879
2008.7534,28.739
2008.7536,28.716
2008.7538,28.701
2008.7540,29.894
2008.7542,28.697
2008.7544,29.438
2008.7546,28.73
2008.7548,28.683
2008.7550,29.828
2008.7552,28.659
2008.7554,29.356
2008.7556,28.784
2008.7558,28.64
2008.7560,29.791
2008.7562,28.673
2008.7564,29.386
2008.7566,28.774
2008.7568,28.658
2008.7570,29.897
2008.7572,28.651
2008.7574,29.404
2008.7576,28.707
2008.7578,28.696
2008.7580,29.849
2008.7582,28.661
2008.7584,29.36
2008.7586,28.748
2008.7588,28.72
2008.7590,29.868
2008.7592,28.717
2008.7594,29.438
2008.7596,28.71
2008.7598,28.708
2008.7600,29.851
2008.7602,28.67
2008.7604,29.443
2008.7606,28.768
2008.7608,28.612
2008.7610,29.825
2008.7612,28.637
2008.7614,29.458
2008.7616,28.709
2008.7618,28.596
2008.7620,29.869
2008.7622,28.806
2008.7624,29.389
2008.7626,28.821
2008.7628,28.667
2008.7630,29.902
2008.7632,28.633
2008.7634,29.436
2008.7636,28.778
2008.7638,28.675
2008.7640,29.866
2008.7642,28.69
2008.7644,29.439
2008.7646,28.809
2008.7648,28.729
2008.7650,29.833
2008.7652,28.752
2008.7654,29.496
2008.7656,28.749
2008.7658,28.729
2008.7660,29.844
2008.7662,28.68
2008.7664,29.427
2008.7666,28.694
2008.7668,28.655
2008.7670,29.862
2008.7672,28.676
2008.7674,29.402
2008.7676,28.713
2008.7678,28.659
2008.7680,29.921
2008.7682,28.625
2008.7684,29.401
2008.7686,28.665
2008.7688,28.674
2008.7690,28.674
2008.7692,29.4
2008.7694,28.69
2008.7696,28.657
2008.7698,29.826
2008.7700,28.747
2008.7702,29.393
2008.7704,28.757
2008.7706,28.697
2008.7708,29.903
2008.7710,28.741
2008.7712,29.455
2008.7714,28.792
2008.7716,28.714
2008.7718,29.813
2008.7720,28.698
2008.7722,29.448
2008.7724,28.739
2008.7726,28.761
2008.7728,29.833
2008.7730,28.719
2008.7732,29.509
2008.7734,28.759
2008.7736,28.664
2008.7738,29.824
2008.7740,28.673
2008.7742,29.457
2008.7744,28.719
2008.7746,28.661
2008.7748,29.913
2008.7750,28.637
2008.7752,29.391
2008.7754,28.7
2008.7756,28.596
2008.7758,29.846
2008.7760,28.6
2008.7762,29.515
2008.7764,28.784
2008.7766,28.609
2008.7768,29.884
2008.7770,28.675
2008.7772,29.437
2008.7774,28.741
2008.7776,28.685
2008.7778,29.831
2008.7780,28.698
2008.7782,29.512
2008.7784,28.795
2008.7786,28.661
2008.7788,29.882
2008.7790,28.736
2008.7792,29.435
2008.7794,28.757
2008.7796,28.713
2008.7798,29.858
2008.7800,28.757
2008.7802,29.486
2008.7804,28.711
2008.7806,28.708
2008.7808,29.869
2008.7810,28.694
2008.7812,29.413
2008.7814,28.722
2008.7816,28.603
2008.7818,29.844
2008.7820,28.665
2008.7822,29.43
2008.7824,28.741
2008.7826,28.716
2008.7828,29.879
2008.7830,28.697
2008.7832,29.539
2008.7834,28.667
2008.7836,28.606
2008.7838,29.867
2008.7840,28.631
2008.7842,29.447
2008.7844,28.637
2008.7846,29.847
2008.7848,28.628
2008.7850,29.469
2008.7852,28.725
2008.7854,28.7
2008.7856,29.875
2008.7858,28.748
2008.7860,29.573
2008.7862,28.717
2008.7864,28.666
2008.7866,29.846
2008.7868,28.709
2008.7870,29.434
2008.7872,28.779
2008.7874,28.67
2008.7876,29.863
2008.7878,28.736
2008.7880,29.463
2008.7882,28.781
2008.7884,28.712
2008.7886,29.858
2008.7888,28.77
2008.7890,29.36
2008.7892,28.772
2008.7894,28.771
2008.7896,29.827
2008.7898,28.718
2008.7900,29.547
2008.7902,28.749
2008.7904,28.657
2008.7906,29.709
2008.7908,28.798
2008.7910,29.481
2008.7912,28.709
2008.7914,28.707
2008.7916,29.836
2008.7918,28.762
2008.7920,29.484
2008.7922,28.731
2008.7924,28.791
2008.7926,29.87
2008.7928,28.67
2008.7930,29.465
2008.7932,28.727
2008.7934,28.721
2008.7936,29.88
2008.7938,28.71
2008.7940,29.496
2008.7942,28.802
2008.7944,28.718
2008.7946,29.872
2008.7948,28.729
2008.7950,29.539
2008.7952,28.731
2008.7954,28.64
2008.7956,29.84
2008.7958,28.687
2008.7960,29.452
2008.7962,28.681
2008.7964,28.633
2008.7966,29.885
2008.7968,28.703
2008.7970,29.465
2008.7972,28.697
2008.7974,28.691
2008.7976,29.859
2008.7978,28.62
2008.7980,29.546
2008.7982,28.62
2008.7984,28.687
2008.7986,29.852
2008.7988,28.694
2008.7990,29.505
2008.7992,28.69
2008.7994,28.649
2008.7996,29.844
2008.7998,29.448
2008.8000,28.644
2008.8002,28.678
2008.8004,29.852
2008.8006,28.637
2008.8008,29.524
2008.8010,28.693
2008.8012,28.697
2008.8014,29.857
2008.8016,28.591
2008.8018,29.638
2008.8020,28.641
2008.8022,28.696
2008.8024,29.825
2008.8026,28.706
2008.8028,29.484
2008.8030,28.634
2008.8032,28.652
2008.8034,29.86
2008.8036,28.671
2008.8038,29.517
2008.8040,28.624
2008.8042,28.674
2008.8044,29.822
2008.8046,28.688
2008.8048,29.499
2008.8050,28.602
2008.8052,28.701
2008.8054,29.864
2008.8056,28.691
2008.8058,29.508
2008.8060,28.706
2008.8062,28.567
2008.8064,29.978
2008.8066,28.763
2008.8068,29.463
2008.8070,28.713
2008.8072,28.654
2008.8074,29.902
2008.8076,28.646
2008.8078,29.348
2008.8080,28.835
2008.8082,28.629
2008.8084,29.864
2008.8086,28.739
2008.8088,29.518
2008.8090,28.742
2008.8092,28.723
2008.8094,29.855
2008.8096,28.749
2008.8098,29.434
2008.8100,28.73
2008.8102,28.723
2008.8104,29.869
2008.8106,28.728
2008.8108,29.453
2008.8110,28.737
2008.8112,28.668
2008.8114,29.904
2008.8116,28.69
2008.8118,29.466
2008.8120,28.708
2008.8122,28.635
2008.8124,29.843
2008.8126,28.757
2008.8128,29.498
2008.8130,28.698
2008.8132,28.728
2008.8134,29.896
2008.8136,28.711
2008.8138,29.555
2008.8140,28.741
2008.8142,28.664
2008.8144,29.939
2008.8146,28.685
2008.8148,29.497
2008.8150,28.786
2008.8152,29.879
2008.8154,28.703
2008.8156,29.506
2008.8158,28.737
2008.8160,28.73
2008.8162,29.861
2008.8164,28.769
2008.8166,29.528
2008.8168,28.726
2008.8170,28.708
2008.8172,29.882
2008.8174,28.703
2008.8176,29.475
2008.8178,28.841
2008.8180,28.656
2008.8182,29.915
2008.8184,28.709
2008.8186,29.345
2008.8188,28.704
2008.8190,28.678
2008.8192,29.874
2008.8194,28.669
2008.8196,29.539
2008.8198,28.691
2008.8200,28.651
2008.8202,29.836
2008.8204,28.706
2008.8206,29.489
2008.8208,28.649
2008.8210,28.691
2008.8212,29.842
2008.8214,28.588
2008.8216,29.517
2008.8218,28.691
2008.8220,28.703
2008.8222,29.84
2008.8224,28.707
2008.8226,29.526
2008.8228,28.729
2008.8230,28.736
2008.8232,29.829
2008.8234,28.598
2008.8236,29.458
2008.8238,28.667
2008.8240,28.691
2008.8242,29.851
2008.8244,28.675
2008.8246,29.47
2008.8248,28.679
2008.8250,28.737
2008.8252,29.825
2008.8254,28.757
2008.8256,29.508
2008.8258,28.764
2008.8260,28.703
2008.8262,29.902
2008.8264,28.782
2008.8266,29.497
