timestamp;node_id;session_id;f_cnt;collisions_detected
2026-06-09T10:42:05.952676722+00:00;4;1;321;1
2026-06-09T10:42:16.499684705+00:00;2;1;369;1
2026-06-09T10:42:27.195118857+00:00;1;1;400;2
2026-06-09T10:42:41.954878465+00:00;4;1;327;2
2026-06-09T10:43:00.798191472+00:00;1;1;407;1
2026-06-09T10:42:59.956626659+00:00;4;1;330;1
2026-06-09T10:43:24.801097961+00:00;1;1;412;1
2026-06-09T10:43:29.305968482+00:00;2;1;383;1
2026-06-09T10:43:29.967229856+00:00;4;1;335;1
2026-06-09T10:43:34.400134230+00:00;1;1;414;1
2026-06-09T10:43:47.967490876+00:00;4;1;338;1
2026-06-09T10:44:08.005041306+00:00;1;1;421;1
2026-06-09T10:44:17.995059018+00:00;4;1;343;1
2026-06-09T10:44:27.210239806+00:00;1;1;425;1
2026-06-09T10:44:41.607740569+00:00;1;1;428;1
2026-06-09T10:44:42.114904638+00:00;2;1;397;1
2026-06-09T10:44:53.974461346+00:00;4;1;349;1
2026-06-09T10:44:57.709598135+00:00;2;1;400;1
2026-06-09T10:45:15.209874868+00:00;1;1;435;1
2026-06-09T10:45:29.608324331+00:00;1;1;438;1
2026-06-09T10:45:35.973264368+00:00;4;1;356;1
2026-06-09T10:45:48.030639366+00:00;4;1;358;1
2026-06-09T10:45:48.548703604+00:00;3;1;380;1
2026-06-09T10:45:54.917999028+00:00;2;1;411;1
2026-06-09T10:46:12.810616545+00:00;1;1;447;1
2026-06-09T10:46:17.976454427+00:00;4;1;363;1
2026-06-09T10:46:22.409365883+00:00;1;1;449;1
2026-06-09T10:46:32.009240561+00:00;1;1;451;1
2026-06-09T10:46:46.414554776+00:00;1;1;454;1
2026-06-09T10:46:53.979204240+00:00;4;1;369;1
2026-06-09T10:46:56.015561810+00:00;1;1;456;1
2026-06-09T10:47:07.712863354+00:00;2;1;425;1
2026-06-09T10:47:34.419744119+00:00;1;1;464;2
2026-06-09T10:47:41.985936895+00:00;4;1;377;1
2026-06-09T10:47:48.817808653+00:00;1;1;467;1
2026-06-09T10:48:03.220057115+00:00;1;1;470;1
2026-06-09T10:48:11.986320110+00:00;4;1;382;1
2026-06-09T10:48:20.515267958+00:00;2;1;439;1
2026-06-09T10:48:36.817162567+00:00;1;1;477;1
2026-06-09T10:49:05.998695527+00:00;4;1;391;1
2026-06-09T10:49:10.427853987+00:00;1;1;484;1
2026-06-09T10:49:29.998320934+00:00;4;1;395;1
2026-06-09T10:49:33.323405140+00:00;2;1;453;1
2026-06-09T10:49:44.020535655+00:00;1;1;491;2
2026-06-09T10:50:17.625032593+00:00;1;1;498;1
2026-06-09T10:50:30.006344643+00:00;4;1;405;1
2026-06-09T10:50:41.624961548+00:00;1;1;503;1
2026-06-09T10:50:46.123901015+00:00;2;1;467;1
2026-06-09T10:50:51.230138840+00:00;1;1;505;1
2026-06-09T10:51:06.003145689+00:00;4;1;411;3
2026-06-09T10:51:24.830406836+00:00;1;1;512;1
2026-06-09T10:51:44.030221433+00:00;1;1;516;1
2026-06-09T10:51:54.006641188+00:00;4;1;419;1
2026-06-09T10:51:58.440618471+00:00;1;1;519;1
2026-06-09T10:51:58.925291404+00:00;2;1;481;1
2026-06-09T10:52:06.010086187+00:00;4;1;421;1
2026-06-09T10:52:14.527925786+00:00;2;1;484;1
2026-06-09T10:52:32.031963857+00:00;1;1;526;1
2026-06-09T10:52:46.438242105+00:00;1;1;529;1
2026-06-09T10:53:05.366432302+00:00;3;1;458;1
2026-06-09T10:53:06.016614151+00:00;4;1;431;1
2026-06-09T10:53:11.727053775+00:00;2;1;495;1
2026-06-09T10:53:24.024363348+00:00;4;1;434;2
2026-06-09T10:53:27.334039709+00:00;2;1;498;1
2026-06-09T10:53:39.233612999+00:00;1;1;540;1
2026-06-09T10:53:48.846057668+00:00;1;1;542;1
2026-06-09T10:53:55.782572086+00:00;3;1;467;1
2026-06-09T10:54:03.734088510+00:00;2;1;505;1
2026-06-09T10:54:12.840031598+00:00;1;1;547;1
2026-06-09T10:54:24.537522945+00:00;2;1;509;1
2026-06-09T10:54:36.897269134+00:00;1;1;552;1
2026-06-09T10:54:42.020672134+00:00;4;1;447;1
2026-06-09T10:54:51.246316626+00:00;1;1;555;2
2026-06-09T10:55:14.177940437+00:00;3;1;481;2
2026-06-09T10:55:20.045563545+00:00;1;1;561;1
2026-06-09T10:55:37.335930247+00:00;2;1;523;1
2026-06-09T10:55:53.648692889+00:00;1;1;568;1
2026-06-09T10:56:12.030917031+00:00;4;1;462;3
2026-06-09T10:56:32.078884407+00:00;1;1;576;2
2026-06-09T10:56:32.609163030+00:00;3;1;495;1
2026-06-09T10:56:50.138544490+00:00;2;1;537;1
2026-06-09T10:57:00.850603753+00:00;1;1;582;2
2026-06-09T10:57:05.748904013+00:00;2;1;540;1
2026-06-09T10:57:18.036283340+00:00;4;1;473;1
2026-06-09T10:57:30.033334461+00:00;4;1;475;1
2026-06-09T10:57:34.452797910+00:00;1;1;589;1
2026-06-09T10:57:50.994526232+00:00;3;1;509;1
2026-06-09T10:57:58.455063368+00:00;1;1;594;1
2026-06-09T10:58:02.949764973+00:00;2;1;551;1
2026-06-09T10:58:08.060951303+00:00;1;1;596;1
2026-06-09T10:58:18.037758842+00:00;4;1;483;1
2026-06-09T10:58:36.040113070+00:00;4;1;486;1
2026-06-09T10:58:41.654902365+00:00;1;1;603;1
2026-06-09T10:58:54.043147834+00:00;4;1;489;1
2026-06-09T10:59:00.864073880+00:00;1;1;607;1
2026-06-09T10:59:09.399888724+00:00;3;1;523;1
2026-06-09T10:59:15.257635961+00:00;1;1;610;1
2026-06-09T10:59:15.759256622+00:00;2;1;565;1
2026-06-09T10:59:31.358724149+00:00;2;1;568;1
2026-06-09T10:59:48.851544153+00:00;1;1;617;1
2026-06-09T10:59:54.037566146+00:00;4;1;499;1
2026-06-09T11:00:03.264422406+00:00;1;1;620;1
2026-06-09T11:00:18.061523760+00:00;4;1;503;1
2026-06-09T11:00:22.326805343+00:00;3;1;536;1
2026-06-09T11:00:28.625107121+00:00;2;1;579;1
2026-06-09T11:00:46.463004949+00:00;1;1;629;1
2026-06-09T11:00:48.061933280+00:00;4;1;508;1
2026-06-09T11:00:56.058255753+00:00;1;1;631;1
2026-06-09T11:01:05.670342100+00:00;1;1;633;1
2026-06-09T11:01:12.066615914+00:00;4;1;512;1
2026-06-09T11:01:23.797638962+00:00;3;1;547;1
2026-06-09T11:01:24.064587156+00:00;4;1;514;1
2026-06-09T11:01:29.665771575+00:00;1;1;638;1
2026-06-09T11:01:41.375329302+00:00;2;1;593;1
2026-06-09T11:01:42.074225876+00:00;4;1;517;1
2026-06-09T11:02:00.224389492+00:00;4;1;520;1
2026-06-09T11:02:08.068697226+00:00;1;1;646;2
2026-06-09T11:02:25.399529775+00:00;3;1;558;1
2026-06-09T11:02:30.083213047+00:00;4;1;525;1
2026-06-09T11:02:36.866878925+00:00;1;1;652;1
2026-06-09T11:02:54.161509773+00:00;2;1;607;1
2026-06-09T11:03:06.086687199+00:00;4;1;531;1
2026-06-09T11:03:09.759973879+00:00;2;1;610;1
2026-06-09T11:03:10.470720740+00:00;1;1;659;1
2026-06-09T11:03:30.094082823+00:00;4;1;535;1
2026-06-09T11:03:44.074449141+00:00;1;1;666;1
2026-06-09T11:03:48.092555751+00:00;4;1;538;1
2026-06-09T11:04:06.979472271+00:00;2;1;621;1
2026-06-09T11:04:17.674697894+00:00;1;1;673;2
2026-06-09T11:04:23.011561408+00:00;3;1;579;1
2026-06-09T11:04:27.477342286+00:00;1;1;675;1
2026-06-09T11:04:30.102527423+00:00;4;1;545;1
2026-06-09T11:04:51.279191223+00:00;1;1;680;1
2026-06-09T11:05:06.108683264+00:00;4;1;551;1
2026-06-09T11:05:15.267299873+00:00;1;1;685;1
2026-06-09T11:05:19.766499068+00:00;2;1;635;1
2026-06-09T11:05:24.886594530+00:00;1;1;687;1
2026-06-09T11:05:36.115465272+00:00;4;1;556;1
2026-06-09T11:05:54.109357418+00:00;4;1;559;1
