timestamp,node_id,fcnt,sf,toa_teorico_ms,rssi,snr,delta_t_ms,observation
2026-05-28T18:54:16.738733055+00:00,4,54,7,97.536,-12,7.25,1653.2,potencial_colisao
2026-05-28T18:54:39.577887321+00:00,3,60,7,97.536,-15,9.5,22839.2,normal
2026-05-28T18:54:42.142769006+00:00,1,65,7,97.536,-17,7.5,2564.9,potencial_colisao
2026-05-28T18:54:46.424023736+00:00,2,63,7,97.536,-24,7.25,4281.3,normal
2026-05-28T18:54:52.075212056+00:00,4,55,7,97.536,-12,10.25,5651.2,normal
2026-05-28T18:55:11.472742498+00:00,1,66,7,97.536,-19,7.75,19397.5,normal
2026-05-28T18:55:12.914516329+00:00,3,61,7,97.536,-12,9.75,1441.8,potencial_colisao
2026-05-28T18:55:17.761349853+00:00,2,64,7,97.536,-23,9.0,4846.8,normal
2026-05-28T18:55:27.409664321+00:00,4,56,7,97.536,-13,10.0,9648.3,normal
2026-05-28T18:55:40.822202353+00:00,1,67,7,97.536,-19,9.25,13412.5,normal
2026-05-28T18:55:46.253030867+00:00,3,62,7,97.536,-17,10.5,5430.8,normal
2026-05-28T18:55:49.096220554+00:00,2,65,7,97.536,-22,9.25,2843.2,potencial_colisao
2026-05-28T18:56:02.745590592+00:00,4,57,7,97.536,-10,7.5,13649.4,normal
2026-05-28T18:56:10.149752219+00:00,1,68,7,97.536,-19,7.25,7404.2,normal
2026-05-28T18:56:19.579359436+00:00,3,63,7,97.536,-13,9.75,9429.6,normal
2026-05-28T18:56:20.430028079+00:00,2,66,7,97.536,-27,10.75,850.7,potencial_colisao
2026-05-28T18:56:38.082275316+00:00,4,58,7,97.536,-15,11.0,17652.2,normal
2026-05-28T18:56:39.479246150+00:00,1,69,7,97.536,-19,8.25,1397.0,potencial_colisao
2026-05-28T18:56:51.765950072+00:00,2,67,7,97.536,-23,11.0,12286.7,normal
2026-05-28T18:56:52.917701421+00:00,3,64,7,97.536,-97,10.25,1151.8,potencial_colisao
2026-05-28T18:57:08.810908807+00:00,1,70,7,97.536,-19,9.25,15893.2,normal
2026-05-28T18:57:13.415494633+00:00,4,59,7,97.536,-12,9.0,4604.6,normal
2026-05-28T18:57:23.103538998+00:00,2,68,7,97.536,-23,9.75,9688.0,normal
2026-05-28T18:57:26.254155331+00:00,3,65,7,97.536,-19,10.5,3150.6,normal
2026-05-28T18:57:38.154736886+00:00,1,71,7,97.536,-21,9.5,11900.6,normal
2026-05-28T18:57:48.747451471+00:00,4,60,7,97.536,-11,10.0,10592.7,normal
2026-05-28T18:57:54.436800476+00:00,2,69,7,97.536,-23,6.5,5689.3,normal
2026-05-28T18:57:59.595347531+00:00,3,66,7,97.536,-13,9.75,5158.5,normal
2026-05-28T18:58:07.515068836+00:00,1,72,7,97.536,-19,9.25,7919.7,normal
2026-05-28T18:58:24.092181152+00:00,4,61,7,97.536,-12,10.5,16577.1,normal
2026-05-28T18:58:25.787922218+00:00,2,70,7,97.536,-23,11.0,1695.7,potencial_colisao
2026-05-28T18:58:32.938782568+00:00,3,67,7,97.536,-10,6.5,7150.9,normal
2026-05-28T18:58:36.832525680+00:00,1,73,7,97.536,-19,9.25,3893.7,normal
2026-05-28T18:58:57.125382639+00:00,2,71,7,97.536,-25,9.75,20292.9,normal
2026-05-28T18:58:59.433531715+00:00,4,62,7,97.536,-10,9.25,2308.1,potencial_colisao
2026-05-28T18:59:06.352302991+00:00,1,74,7,97.536,-18,8.0,6918.8,normal
2026-05-28T18:59:06.603266253+00:00,3,68,7,97.536,-13,9.5,251.0,potencial_colisao
2026-05-28T18:59:28.431977828+00:00,2,72,7,97.536,-23,9.0,21828.7,normal
2026-05-28T18:59:34.755866966+00:00,4,63,7,97.536,-11,7.25,6323.9,normal
2026-05-28T18:59:37.052375112+00:00,1,75,7,97.536,-23,11.0,2296.5,potencial_colisao
2026-05-28T18:59:39.590958842+00:00,3,69,7,97.536,-17,10.5,2538.6,potencial_colisao
2026-05-28T18:59:59.799683758+00:00,2,73,7,97.536,-22,10.25,20208.7,normal
2026-05-28T19:00:06.371330304+00:00,1,76,7,97.536,-19,10.0,6571.6,normal
2026-05-28T19:00:10.083524338+00:00,4,64,7,97.536,-11,9.25,3712.2,normal
2026-05-28T19:00:12.922453724+00:00,3,70,7,97.536,-17,10.25,2838.9,potencial_colisao
2026-05-28T19:00:31.098251034+00:00,2,74,7,97.536,-25,10.0,18175.8,normal
2026-05-28T19:00:35.717300959+00:00,1,77,7,97.536,-19,9.75,4619.0,normal
2026-05-28T19:00:45.423060038+00:00,4,65,7,97.536,-13,8.25,9705.8,normal
2026-05-28T19:00:46.257801372+00:00,3,71,7,97.536,-13,9.5,834.7,potencial_colisao
2026-05-28T19:01:02.476534063+00:00,2,75,7,97.536,-25,10.25,16218.7,normal
2026-05-28T19:01:05.045203104+00:00,1,78,7,97.536,-22,9.0,2568.7,potencial_colisao
2026-05-28T19:01:19.594180455+00:00,3,72,7,97.536,-12,7.5,14549.0,normal
2026-05-28T19:01:33.778323659+00:00,2,76,7,97.536,-23,9.5,14184.1,normal
2026-05-28T19:01:34.379178610+00:00,1,79,7,97.536,-24,9.75,600.9,potencial_colisao
2026-05-28T19:01:52.928086159+00:00,3,73,7,97.536,-15,9.5,18548.9,normal
2026-05-28T19:01:57.640218057+00:00,4,67,7,97.536,-15,9.5,4712.1,normal
2026-05-28T19:02:03.713121166+00:00,1,80,7,97.536,-23,10.25,6072.9,normal
