timestamp;node_id;fcnt;sf;toa_teorico_ms;rssi;snr;frequency_mhz;delta_t_ms;observation;potential_collision
2026-06-09T06:34:27.339466564+00:00;4;74;7;97.536;-54;11.8;868.5;455.1;normal;False
2026-06-09T06:34:27.368549895+00:00;3;77;7;97.536;-41;14.0;867.9;29.1;normal;False
2026-06-09T06:34:31.440143204+00:00;1;81;7;97.536;-58;14.0;867.1;4071.6;normal;False
2026-06-09T06:34:33.043821910+00:00;2;80;7;97.536;-56;14.2;868.3;1603.7;normal;False
2026-06-09T06:34:33.922930478+00:00;3;79;7;97.536;-40;12.0;867.5;879.1;normal;False
2026-06-09T06:34:34.238056788+00:00;1;82;7;97.536;-57;14.0;867.3;315.1;normal;False
2026-06-09T06:34:34.418770296+00:00;4;76;7;97.536;-54;9.2;867.5;180.7;normal;False
2026-06-09T06:34:36.095176489+00:00;2;81;7;97.536;-56;13.8;867.7;1676.4;normal;False
2026-06-09T06:34:37.048222489+00:00;1;83;7;97.536;-58;13.8;868.1;953.0;normal;False
2026-06-09T06:34:37.982602208+00:00;4;77;7;97.536;-55;14.2;867.9;934.4;normal;False
2026-06-09T06:34:39.850912098+00:00;1;84;7;97.536;-57;14.0;867.3;1868.3;normal;False
2026-06-09T06:34:40.523039212+00:00;3;81;7;97.536;-40;14.5;868.1;672.1;normal;False
2026-06-09T06:34:42.237823453+00:00;2;83;7;97.536;-56;13.8;868.3;1714.8;normal;False
2026-06-09T06:34:42.643333415+00:00;1;85;7;97.536;-58;11.8;867.5;405.5;normal;False
2026-06-09T06:34:45.070847841+00:00;4;79;7;97.536;-53;14.0;868.3;2427.5;normal;False
2026-06-09T06:34:45.306537134+00:00;2;84;7;97.536;-55;10.0;867.5;235.7;normal;False
2026-06-09T06:34:45.441110025+00:00;1;86;7;97.536;-58;10.8;868.5;134.6;normal;False
2026-06-09T06:34:47.120829154+00:00;3;83;7;97.536;-40;13.8;867.1;1679.7;normal;False
2026-06-09T06:34:48.356735903+00:00;2;85;7;97.536;-57;12.5;867.5;1235.9;normal;False
2026-06-09T06:34:48.639303155+00:00;4;80;7;97.536;-53;11.2;868.5;282.6;normal;False
2026-06-09T06:34:50.429504623+00:00;3;84;7;97.536;-40;13.5;867.7;1790.2;normal;False
2026-06-09T06:34:51.337413104+00:00;1;88;7;97.536;-59;11.8;867.5;907.9;normal;False
2026-06-09T06:34:51.398387744+00:00;2;86;7;97.536;-56;14.0;868.3;61.0;normal;False
2026-06-09T06:34:52.184094170+00:00;4;81;7;97.536;-54;11.5;868.5;785.7;normal;False
2026-06-09T06:34:55.726365522+00:00;4;82;7;97.536;-54;13.8;867.3;3542.3;normal;False
2026-06-09T06:34:57.023498835+00:00;3;86;7;97.536;-40;14.0;867.3;1297.1;normal;False
2026-06-09T06:34:57.243772911+00:00;1;90;7;97.536;-58;11.5;867.5;220.3;normal;False
2026-06-09T06:34:57.585436294+00:00;2;88;7;97.536;-55;14.0;868.3;341.7;normal;False
2026-06-09T06:34:59.278733986+00:00;4;83;7;97.536;-54;13.5;867.7;1693.3;normal;False
2026-06-09T06:35:00.048229744+00:00;1;91;7;97.536;-58;13.8;867.7;769.5;normal;False
2026-06-09T06:35:00.644081852+00:00;2;89;7;97.536;-55;13.8;867.3;595.9;normal;False
2026-06-09T06:35:02.828418732+00:00;4;84;7;97.536;-54;13.8;868.3;2184.3;normal;False
2026-06-09T06:35:02.854756400+00:00;1;92;7;97.536;-58;13.5;867.3;26.3;normal;False
2026-06-09T06:35:03.627025730+00:00;3;88;7;97.536;-41;14.0;867.9;772.3;normal;False
2026-06-09T06:35:03.702858300+00:00;2;90;7;97.536;-64;11.5;868.3;75.8;normal;False
2026-06-09T06:35:06.795739932+00:00;2;91;7;97.536;-56;14.0;868.3;3092.9;normal;False
2026-06-09T06:35:06.944097306+00:00;3;89;7;97.536;-40;14.0;867.3;148.4;normal;False
2026-06-09T06:35:09.035355020+00:00;1;94;7;97.536;-57;14.2;868.3;2091.3;normal;False
2026-06-09T06:35:09.854569289+00:00;2;92;7;97.536;-56;13.5;868.1;819.2;normal;False
2026-06-09T06:35:09.926558953+00:00;4;86;7;97.536;-54;10.5;868.5;72.0;normal;False
2026-06-09T06:35:10.240543095+00:00;3;90;7;97.536;-41;13.8;867.7;314.0;normal;False
2026-06-09T06:35:11.844660139+00:00;1;95;7;97.536;-57;13.8;867.1;1604.1;normal;False
2026-06-09T06:35:15.009282832+00:00;1;96;7;97.536;-58;13.5;867.7;3164.6;normal;False
2026-06-09T06:35:16.836567689+00:00;3;92;7;97.536;-40;13.8;867.1;1827.3;normal;False
2026-06-09T06:35:17.024248189+00:00;4;88;7;97.536;-54;13.5;868.1;187.7;normal;False
2026-06-09T06:35:17.746292888+00:00;1;97;7;97.536;-58;11.5;867.5;722.0;normal;False
