timestamp,node_id,fcnt,sf,toa_teorico_ms,rssi,snr,frequency_mhz,delta_t_ms,observation,potential_collision
2026-06-03T08:44:38.968192812+00:00,3,38,7,97.536,-48,9.2,868.5,9457.4,normal,False
2026-06-03T08:44:40.583469831+00:00,2,38,7,97.536,-58,14.5,868.3,1615.3,normal,False
2026-06-03T08:44:44.842466895+00:00,1,39,7,97.536,-49,11.0,868.5,4259.0,normal,False
2026-06-03T08:44:46.197330379+00:00,4,38,7,97.536,-52,14.2,867.7,1354.9,normal,False
2026-06-03T08:44:55.294716587+00:00,3,39,7,97.536,-50,14.0,867.9,9097.4,normal,False
2026-06-03T08:45:00.171421951+00:00,1,40,7,97.536,-50,14.0,867.9,4876.7,normal,False
2026-06-03T08:45:03.214216528+00:00,4,39,7,97.536,-52,14.0,868.3,3042.8,normal,False
2026-06-03T08:45:11.815021519+00:00,3,40,7,97.536,-48,14.8,868.3,8600.8,normal,False
2026-06-03T08:45:13.807225195+00:00,2,40,7,97.536,-63,13.5,867.3,1992.2,normal,False
2026-06-03T08:45:15.509940933+00:00,1,41,7,97.536,-50,14.0,867.9,1702.7,normal,False
2026-06-03T08:45:19.863721982+00:00,4,40,7,97.536,-51,13.8,867.1,4353.8,normal,False
2026-06-03T08:45:27.994261278+00:00,3,41,7,97.536,-50,14.0,867.9,8130.5,normal,False
2026-06-03T08:45:29.638224469+00:00,2,41,7,97.536,-58,14.0,868.3,1644.0,normal,False
2026-06-03T08:45:30.842112550+00:00,1,42,7,97.536,-49,10.5,867.5,1203.9,normal,False
2026-06-03T08:45:36.800158185+00:00,4,41,7,97.536,-52,11.2,868.5,5958.0,normal,False
2026-06-03T08:45:44.378756053+00:00,3,42,7,97.536,-49,10.8,867.5,7578.6,normal,False
2026-06-03T08:45:46.175696544+00:00,1,43,7,97.536,-50,13.5,867.7,1796.9,normal,False
2026-06-03T08:45:54.002729116+00:00,4,42,7,97.536,-52,13.8,868.3,7827.0,normal,False
2026-06-03T08:46:00.579399610+00:00,3,43,7,97.536,-48,13.8,868.1,6576.7,normal,False
2026-06-03T08:46:01.510231128+00:00,1,44,7,97.536,-49,13.8,867.7,930.8,normal,False
2026-06-03T08:46:02.874938063+00:00,2,43,7,97.536,-58,14.2,868.3,1364.7,normal,False
2026-06-03T08:46:10.360103359+00:00,4,43,7,97.536,-53,13.5,867.9,7485.2,normal,False
2026-06-03T08:46:16.841240922+00:00,1,45,7,97.536,-49,14.2,868.3,6481.1,normal,False
2026-06-03T08:46:16.915613021+00:00,3,44,7,97.536,-48,13.5,867.3,74.4,normal,False
2026-06-03T08:46:18.726083162+00:00,2,44,7,97.536,-60,14.2,867.9,1810.5,normal,False
2026-06-03T08:46:27.199829006+00:00,4,44,7,97.536,-52,11.5,867.5,8473.7,normal,False
2026-06-03T08:46:32.185405728+00:00,1,46,7,97.536,-49,11.0,868.5,4985.6,normal,False
2026-06-03T08:46:34.969687437+00:00,3,45,7,97.536,-48,10.0,868.5,2784.3,normal,False
2026-06-03T08:46:36.093895350+00:00,2,45,7,97.536,-61,14.0,867.9,1124.2,normal,False
2026-06-03T08:46:44.384956080+00:00,4,45,7,97.536,-53,13.5,867.9,8291.1,normal,False
2026-06-03T08:46:47.515590061+00:00,1,47,7,97.536,-50,14.2,867.9,3130.6,normal,False
2026-06-03T08:46:51.348891271+00:00,3,46,7,97.536,-49,11.0,867.5,3833.3,normal,False
2026-06-03T08:46:51.926398860+00:00,2,46,7,97.536,-61,13.8,867.9,577.5,normal,False
2026-06-03T08:47:00.972803590+00:00,4,46,7,97.536,-52,13.5,868.3,9046.4,normal,False
2026-06-03T08:47:02.861965847+00:00,1,48,7,97.536,-48,13.8,867.1,1889.2,normal,False
2026-06-03T08:47:07.479693362+00:00,3,47,7,97.536,-50,14.5,867.9,4617.7,normal,False
2026-06-03T08:47:07.759897462+00:00,2,47,7,97.536,-59,13.8,868.1,280.2,normal,False
2026-06-03T08:47:17.707418815+00:00,4,47,7,97.536,-52,11.5,867.5,9947.5,normal,False
2026-06-03T08:47:18.186158611+00:00,1,49,7,97.536,-50,14.0,867.9,478.7,normal,False
2026-06-03T08:47:23.597632463+00:00,2,48,7,97.536,-58,10.5,868.5,5411.5,normal,False
2026-06-03T08:47:23.813514581+00:00,3,48,7,97.536,-48,14.0,868.1,215.9,normal,False
2026-06-03T08:47:33.519150751+00:00,1,50,7,97.536,-48,14.2,867.1,9705.6,normal,False
2026-06-03T08:47:39.434293605+00:00,2,49,7,97.536,-58,13.8,868.3,5915.1,normal,False
2026-06-03T08:47:40.144525279+00:00,3,49,7,97.536,-48,9.8,868.5,710.2,normal,False
2026-06-03T08:47:48.855891782+00:00,1,51,7,97.536,-50,14.0,867.9,8711.4,normal,False
2026-06-03T08:47:52.931178+00:00,4,49,7,97.536,-51,13.8,867.3,4075.3,normal,False
2026-06-03T08:47:55.270356533+00:00,2,50,7,97.536,-61,13.5,867.7,2339.2,normal,False
2026-06-03T08:47:56.484828990+00:00,3,50,7,97.536,-48,13.5,868.1,1214.5,normal,False
2026-06-03T08:48:04.189233937+00:00,1,52,7,97.536,-48,13.5,867.1,7704.4,normal,False
2026-06-03T08:48:09.768763765+00:00,4,50,7,97.536,-52,13.8,868.3,5579.5,normal,False
2026-06-03T08:48:11.099288043+00:00,2,51,7,97.536,-58,10.8,868.5,1330.5,normal,False
2026-06-03T08:48:12.813302310+00:00,3,51,7,97.536,-50,14.2,867.9,1714.0,normal,False
2026-06-03T08:48:19.517118190+00:00,1,53,7,97.536,-49,14.0,867.1,6703.8,normal,False
2026-06-03T08:48:26.784329697+00:00,4,51,7,97.536,-52,13.8,868.3,7267.2,normal,False
2026-06-03T08:48:26.934244505+00:00,2,52,7,97.536,-59,14.0,868.1,149.9,normal,False
2026-06-03T08:48:29.149292059+00:00,3,52,7,97.536,-48,14.2,867.1,2215.0,normal,False
2026-06-03T08:48:34.854220021+00:00,1,54,7,97.536,-48,14.0,867.1,5704.9,normal,False
2026-06-03T08:48:42.969053478+00:00,2,53,7,97.536,-60,14.0,867.9,8114.8,normal,False
2026-06-03T08:48:43.428046269+00:00,4,52,7,97.536,-53,13.5,867.9,459.0,normal,False
2026-06-03T08:48:45.482904804+00:00,3,53,7,97.536,-49,11.0,867.5,2054.9,normal,False
2026-06-03T08:48:50.185812211+00:00,1,55,7,97.536,-48,14.0,867.3,4702.9,normal,False
2026-06-03T08:48:58.735599189+00:00,2,54,7,97.536,-58,10.2,868.5,8549.8,normal,False
2026-06-03T08:49:00.257525604+00:00,4,53,7,97.536,-53,13.5,867.9,1521.9,normal,False
2026-06-03T08:49:01.814914759+00:00,3,54,7,97.536,-48,13.5,868.1,1557.4,normal,False
2026-06-03T08:49:05.520916443+00:00,1,56,7,97.536,-50,10.5,867.5,3706.0,normal,False
2026-06-03T08:49:14.443910383+00:00,2,55,7,97.536,-62,11.2,867.5,8923.0,normal,False
2026-06-03T08:49:17.172932445+00:00,4,54,7,97.536,-52,11.8,867.5,2729.0,normal,False
2026-06-03T08:49:20.887497439+00:00,1,57,7,97.536,-49,14.0,867.1,3714.6,normal,False
2026-06-03T08:49:30.274621605+00:00,2,56,7,97.536,-59,13.5,868.1,9387.1,normal,False
