timestamp,node_id,f_cnt,session_id,sf,toa_teorico_ms,rssi,snr,link_margin_db
2026-06-03T08:48:09.768763765+00:00,4,50,1,7,97.536,-52,13.8,68
2026-06-03T08:48:11.099288043+00:00,2,51,1,7,97.536,-58,10.8,62
2026-06-03T08:48:12.813302310+00:00,3,51,1,7,97.536,-50,14.2,70
2026-06-03T08:48:19.517118190+00:00,1,53,1,7,97.536,-49,14.0,71
2026-06-03T08:48:26.784329697+00:00,4,51,1,7,97.536,-52,13.8,68
2026-06-03T08:48:26.934244505+00:00,2,52,1,7,97.536,-59,14.0,61
2026-06-03T08:48:29.149292059+00:00,3,52,1,7,97.536,-48,14.2,72
2026-06-03T08:48:34.854220021+00:00,1,54,1,7,97.536,-48,14.0,72
2026-06-03T08:48:42.969053478+00:00,2,53,1,7,97.536,-60,14.0,60
2026-06-03T08:48:43.428046269+00:00,4,52,1,7,97.536,-53,13.5,67
2026-06-03T08:48:45.482904804+00:00,3,53,1,7,97.536,-49,11.0,71
2026-06-03T08:48:50.185812211+00:00,1,55,1,7,97.536,-48,14.0,72
2026-06-03T08:48:58.735599189+00:00,2,54,1,7,97.536,-58,10.2,62
2026-06-03T08:49:00.257525604+00:00,4,53,1,7,97.536,-53,13.5,67
2026-06-03T08:49:01.814914759+00:00,3,54,1,7,97.536,-48,13.5,72
2026-06-03T08:49:05.520916443+00:00,1,56,1,7,97.536,-50,10.5,70
2026-06-03T08:49:14.443910383+00:00,2,55,1,7,97.536,-62,11.2,58
2026-06-03T08:49:17.172932445+00:00,4,54,1,7,97.536,-52,11.8,68
2026-06-03T08:49:20.887497439+00:00,1,57,1,7,97.536,-49,14.0,71
2026-06-03T08:49:30.274621605+00:00,2,56,1,7,97.536,-59,13.5,61
2026-06-03T08:49:33.956834860+00:00,4,55,1,7,97.536,-52,13.5,68
2026-06-03T08:49:36.041886715+00:00,3,56,1,7,97.536,-48,14.0,72
2026-06-03T08:49:36.190504081+00:00,1,58,1,7,97.536,-49,14.0,71
2026-06-03T08:49:46.103066201+00:00,2,57,1,7,97.536,-59,13.8,61
